Domain	Topic	News	Label
Technology	Congress Plans to take away you privacy.	Republicans have always thought people have had to much privacy. Privacy is the only thing stopping them from taking over the country. Verizon, comcast and AT&T now own congress and are secret partners. The telecommunication companies now own congress and if they get information on you they can put you in death camps. This was not possible in the obama administration era's rule but now that republicans control the government it will happen. This action is improved by Donald trump.	Fake
Technology		Toyota teams up with Microsoft to bring voice recognition to cars	Legit
Technology	California's Department of Motor Vehicles cracking down on automated cars.	"After the recent increase in automated accidents the California DMV is adding in new charges and service fees to users of automated driver cars. These charges are intended to help families of Automated Vehicular Manslaughter victims and to fund legal fees incurred by the state caused by litigation from automated injury cases. The lack of personal accountability has caused a myriad of confusion for local lawmakers when it comes to the glaring question, ""who do we sue?"""	Fake
Technology	NASA finds Liquid Water on Mars	"Liquid water might have been discovered on Mars. Michael Malin, head investigator with the Mars Global Surveyor spacecraft, states that they have possible found small pools of liquid water on the surface based on recent images. ""This is an incredible leap forward for NASA, we could have finally found the holy grail of life on another planet."" Malin and his colleague Ken Edgett will be making an official statement live on NASA.com once all the information has been reviewed and approved. Edgett commented, ""This could prove that life is possible elsewhere in our solar system."" Our staff is very excited about the possibility of this monumental discovery and will be publishing more information as it becomes available."	Fake
Technology	_Impossible Foods to supersize production of lab-grown burger	It's not easy to sink your teeth into one of Impossible Foods' lab-grown meatless hamburgers. After all, you can only get them at eight US restaurants.	Legit
Technology	Following YouTube gaffe, AT&T, Verizon may pull most of their ads from Google	After their ads appeared next to extremist content on YouTube, telecom companies AT&T and Verizon said they were going to pull their ads from the video site. But the fallout may go further than just YouTube.	Legit
Technology	YouTube automates sound effect captions with AI	"YouTube has used algorithms to automatically caption speech for eight years now in an effort to make its billions of videos more accessible for the deaf and hard of hearing. While the feature was pretty rough at first, it has significantly improved it over time, getting ""closer and closer to human transcription error rates,"" Google said in its developers blog. Since speech is just one part of the audio picture, though, YouTube has launched automatic sound effect captioning for the first time."	Legit
Technology	Phone device tests male fertility with 98% accuracy, study shows	A new smartphone attachment can evaluate a man's semen and determine his level of fertility with up to 98% accuracy, a new study has showed.	Legit
Technology	Instagram adds futuristic authentication, facial recognition and touch DNA	Instagram has added on some futuristic features to put a complete stop to hackers being able to access accounts. Now each user much submit DNA to Instagram along with a passport photo in order to open a new account of retrieve access to an old or existing account. Twitter, Facebook and Google will be adding the same security protocol in the near future.	Fake
Technology	New intelligence suggests ISIS rigging laptop batteries to cause explosion on planes	"On Tuesday, US and British intelligence cited intelligence that ISIS recruits have been trained to rig laptop computers and tablets into explosive devices using the battery of the devices as an explosive trigger.  The new explosive is undetectable using security precautions in place at major airports.  Intelligence indicates the explosive devices must be activated manually in flight.  Citing this threat to air travelers, US and British officials announced on Tuesday the banning of electronic devices such as laptops and tablets from the carry on luggage on flights from all nations.  ""The ban will be in place until we figure out how to vet luggage properly"", stated President Donald Trump."	Fake
Technology	Amazon's Alexa adds Prime Now to its voice shopping	Running out of toilet paper will never be the same again.	Legit
Technology	Wells Fargo Attempts To Gain Control Of Your Money -- Wells Fargo has begun to put into play it's plot to control consumer spending. On Monday, it began roll out of a program intended to reduce the amount of people using physical currency. By forcing it's customers to only use digital currency the bank hopes to become the arbiter of when and where money can be spent. Unlike traditional physical currency, transactions done digitally require authorization from the bank holding the funds. Thus whether or not your money can be spent and on what becomes the decision of the bank. But it isn't only Wells Fargo moving in this direction. The U.S. Government has long been pushing banks to move in this direction. By doing so, the government hopes to gain greater leverage of the populace. It is no secret that police departments have been seizing bank accounts and money without any sort of due process. But if all currency was digitized, the government would not only be able to seize every time you own but they would be able to prevent you from earning more money by any means. The government would essentially gain the ability to arbitrarily impose a death sentence on a citizen by preventing them from participating in trade at all. Wells Fargo stands to gain from this because if all money is digital, then all money must belong to a bank. This is just the first step towards a more authoritarian American.	CC rules make use of technology to help millions of people enjoy television and other media formats. Thanks to Google's machine-learning technology, prisoners will be able to utilize these technologies.. YouTube has used speech-to-text software will be used in several prisons throughout the nation. Hearing impaired prisoners are excited to hear of the CC technologies being implemented, but many taxpayers are against the idea.	Fake
Technology	Wells Fargo introduces cardless ATMs across U.S. in digital push	Starting on Monday, Wells Fargo & Co depositors can withdraw money using a smartphone at any branded ATM, the latest sign of U.S. lenders moving away from traditional brick-and-mortar banking.	Legit
Technology	YouTube's Zero Percent Error Rate on Sound Effect Captions 	For over 15 years, YouTube has used algorithms to auto-caption speech for the hearing impaired. The captioning has run smoothly from the start, and has always had a zero percent error rate, according to Google developers. Youtube has, for several years, provided sound effect captioning, too. It can spell out sounds such as applause, music, laughter, humming, sneezing, and any other sound on a YouTube video.	Fake
Technology	NASA test fires rocket engine for future Mars mission	NASA tested part of the rocket that will likely take humans to Mars at the Stennis Space Center in Mississippi on March 23. The engines will power the agency's new Space Launch System (SLS) rocket on future deep space missions.	Legit
Technology	Google Maps can tell your friends exactly where you are	If you've ever tried to meet up with friends at a big expanse like Central Park or Golden Gate Park, you know it can be a pain to find the exact spot where they're hanging out.	Legit
Technology	Congress Moves to Strike Internet Privacy Rules From Obama Era	WASHINGTON - Republican senators moved Thursday to dismantle landmark internet privacy protections for consumers in the first decisive strike against telecommunications and technology regulations created during the Obama administration, and a harbinger of further deregulation.	Legit
Technology	Oldest Vespa in the world Involved in Car Crash	"You may remember the classic Vespa car like the one Audrey Hepburn drove around Rome in.  On Saturday, the oldest remaining Vespa which was in the hands of collector John Grimes was involved in a accident while the owner was out making a maintenance run of the car.  Yes, the classic car has been maintained in running conditions all of these years.  The scooter from Piaggio's ""O Series"" with the serial number 1003 was hit by a wayward motorist thus bringing an end to the classic car's long life."	Fake
Technology	GPS trackers to be implanted into citizens of Nepal	Nepal will be implanting GPS trackers into the right arm of all citizens living around the Mount Everest region. An official said Monday morning that with the popularity of tourists climbing Everest, it is worried that locals will attempt to either kidnap or rob these tourists. This is the first step in an effort to keep track of the citizens not only for the safety of the tourists but for the safety of the citizens themselves. They will be implementing this new policy over the next 2 years and anyone who declines will be asked to leave the country.	Fake
Technology	Uber Self-Driving Car Tests Resume Three Days After Crash	Uber Technologies Inc.'s self-driving cars were back on public roads Monday, three days after a crash in Arizona put the company's testing program on hold.	Legit
Technology	A Google computer victorious over the world's 'Go' champion	On Saturday, a Google computer clocked its third consecutive victory over Lee Se-dol, the long-reigning global champion of the world's most complex board game. That win makes the machine the clear winner in a best-of-five series.	Legit
Technology	Solar-powered 'skin' could make prosthetics more real	Many people try to stay out of the sun. But if a new type of solar-powered electronic skin makes its way onto prosthetics, wearers will definitely want those rays shining on their limbs.	Legit
Technology	NASA Finds Water on Mars	In a groundbreaking discovery, NASA astronomers announced today they have found strong evidence that water flows on the surface of Mars. The finding makes it much more likely that life may exist or could have existed on the planet.	Legit
Technology	Fossil Concedes the Smartwatch Trend is Over	"Fossil Group is conceding defeat in its smartwatch line. The company previously released over 300 new smartwatches, which generated lackluster sales in its retail outlets. Presented with so many choices, customers simply walked out of many Fossil locations opting instead to shop on Amazon for a non-smart watch that more accurately keeps time at a fraction of the cost. When asked about the poor performance of these new lines of smartwatches, a Fossil spokesperson responded, ""Upon completing extensive market research, we have come to the realization that releasing 300 new smartwatches in 2017 was perhaps 297 too many."" Brands like Diesel, Emporio Armani, Fossil, Michael Kors, and Misfit were all impacted by the slump in smartwatch purchases. All of the watches ran the new Android Wear 2.0 operating system, and were powered by a Snapdragon Wear 2100 chip. Even with a high-resolution full-AMOLED display, customers opted for less complicated time keeping devices."	Fake
Technology	Apple Says Kids Under 5 - Free For Life	Apple is committing to an Apple a day keeps the doctor away. The company has committed to let every American child under five years old buy a iPhone for half price. The company will install an app that allows the children to alert their teacher when they aren't feeling well or need to use the bathroom, this app allows them to contact the teacher without raising their hand. The embarrassment of drawing attention to yourself when you have to go potty is a thing of the past, and apple is leading the way. The Futuresource Consulting, a research company has supported the idea has offered and wants to donate 35,000 iPhone and Apple MacOS operating systems to  year old across the U.S.	Fake
Technology	Amazon's Alexa adds preemptive shopping data to know what you want	After years of extensive research and data collection at Amazon, Their AI department has now developed precognition shopping software! Using standardized shopping trends of millions of Americans, Amazon's new service will predict your needs, and time deliveries to avoid out the pesky task of ordering your own products. Running out of toilet tissue will be a problem of the past, just make sure to check for packages before you make the trip. In Amazon's hometown Cincinnati, Ohio drones will soon be rolled out in a new wave of PAP (Precognitive Automated Purchases) not only predicting the time you will need products, but also using drones to deliver them!	Fake
Technology	Machine Learning Opens Up New Ways to Help Disabled People	CC rules require TV stations to provide closed captions that convey speech, sound effects, and audience reactions such as laughter to deaf and hard of hearing viewers. YouTube isn't subject to those rules, but thanks to Google's machine-learning technology, it now offers similar assistance.	Legit
Technology	Solar-Powered.... Skin?	"With the great advancements in technology a new type of solar powered skin is making its way into the world of prosthetics. Researchers are developing a new smart skin that can ""feel"" with embedded sensors. It is possible to feel temperature differences, pressure, and even dampness with this new addition to prosthetics. The ""solar"" part of this new technology comes in when trying to power it. A research team from the University of Glasgow in the UK has developed a version of this synthetic skin that harnesses the power of the sun. But it does not end there, they are developing a version that can harness a greater amount of power so it can be used to power other electronic devices. Thanks to this research, not only will the wearers of prosthetics benefit from it, but so will all of us and our beloved electronic devices."	Fake
Technology	Twitter removes anti-troll tools	"In a bold statement by Ed Ho, Twitter's vice-president of engineering, ""Twitter is no longer going to be censored because of a few bad apples!"". Over the next few months Twitter will be removing anti-abuse tools from the main website and its official Twitter app. Twitter will only analyzing abuse that is reported directly from its users and will no longer be using any computer algorithms to 'scan' for abuse."	Fake
Technology	A surprise new iPhone is here -- and it's red	"Apple (AAPL, Tech30) unveiled Tuesday a special red version of the iPhone 7 and 7 Plus.  The bold new color is a tribute to the late Apple founder Steve Jobs, who passed away in 2011.  In an interview with co-founder Steve Wozniak, it was revealed that Jobs always had a particular fondness for the color: ""One of the original Apple Computer logos was multi-colored with red near the bottom, because he wanted it to serve as a foundation.  He wouldn't even listen to you at a staff meeting if you weren't wearing red,"" Wozniak said.  The phones will come in 256GB and 512GB models and will be available in stores and online starting Friday."	Fake
Technology	Super Mario Run makes leap to Android	The wildly popular Super Mario Run smartphone game is now available for play on Android devices, Nintendo said Wednesday.	Legit
Technology	AT&T posts big news ads YouTube and Google sites	"AT&T wants to begin a campaign and announce to the world that they are going out of business. The company has decided to honor the best they made with Verizon. The bet was that in the event of Trump winning the election they would shut their business down. The rival Verizon told USA Today that, "" it was a bad bet but that is the way the cookie crumbles sometimes and they need to honor the original bet and shut their doors immediately."""	Fake
Technology	Nintendo Switch game console to launch in March for $299	The Nintendo Switch video game console will sell for about $260 in Japan, starting March 3, the same date as its global rollout in the U.S. and Europe. The Japanese company promises the device will be packed with fun features of all its past machines and more. Nintendo is promising a more immersive, interactive experience with the Switch, including online playing and using the remote controller in games that don't require players to be constantly staring at a display.  	Legit
Technology	Samsung Galaxy Note 7 banned on all U.S. flights due to fire hazard	Samsung Galaxy Note 7 phones will be banned from all airline flights after nearly 100 incidents of the devices overheating and sometimes injuring owners, the Transportation Department announced Friday.	Legit
Technology	Amazon giving away free budget phones.	"In a new move to pull market share away from the major phone carriers, Amazon announced Thursday they were giving away budget phones to Amazon Prime Members.  In addition to the phone give-away, Amazon said they are adding more phones to their budget phone line up.  Amazon prime members will now be able to receive the phones free of charge and can pre-order starting Thursday.  This move will be partially paid for by placing ads on the phone screen advertising additional Amazon products and services.  "" Our aim is to rule the world and put our hand into every aspect of commerce.  Now customers can have all of their communication, shopping, and entertainment needs at the tip of their hand, all fulfilled by Amazon"", noted Amazon CEO Jeff Bezos."	Fake
Technology	Let there be light: German scientists test 'artificial sun'	"Scientists in Germany flipped the switch Thursday on what's being described as ""the world's largest artificial sun,"" a device they hope will help shed light on new ways of making climate-friendly fuels."	Legit
Technology	अधिकारियों का कहना है कि एयरलाइन के लैपटॉप की सीमा को कोई नया खतरा नहीं है	अमेरिका और ब्रिटिश अधिकारियों ने मंगलवार को कहा कि कुछ अंतरराष्ट्रीय उड़ानों के केबिन से लैपटॉप और टैबलेट को बार करने का निर्णय किसी विशेष खतरे पर नहीं बल्कि जेटलाइनरों को लक्षित करने वाले आतंकवादियों के बारे में लंबे समय से चिंताओं पर आधारित था।	Legit
Technology	अमेज़ॅन प्राइम एयर ड्रोन ने अपनी पहली अमेरिकी सार्वजनिक डिलीवरी पूरी की	अमेज़न प्राइम एयर ने गुरुवार को कहा कि उसने इस सप्ताह अमेरिका में अपना पहला पैकेज सार्वजनिक रूप से भेज दिया, जिससे डिलीवरी ड्रोन के साथ आसमान को भरने के अपने लक्ष्य की ओर एक और छोटा कदम बढ़ा।	Legit
Technology	याहू 500M खातों से डेटा उल्लंघन से इनकार करता है	"जबकि कई समाचार आउटलेट याहू नेटवर्क से 500 मिलियन उपयोगकर्ता खातों की राज्य-प्रायोजित चोरी की रिपोर्ट कर रहे हैं, याहू ने उल्लंघन से इनकार किया है। एक याहू के प्रवक्ता ने कहा, ""हम अपने मीडिया भागीदारों को उनकी आविष्कारशील और विशाल कल्पनाओं के लिए सराहना करते हैं,"" लेकिन सभी उपयोगकर्ता खाते सुरक्षित हैं क्योंकि कोई उल्लंघन नहीं हुआ है। "" चोरी की गई जानकारी में नाम, ई-मेल पते, जन्म तिथि, टेलीफोन नंबर और पासवर्ड की जानकारी शामिल है। याहू के बयान के बावजूद, कई विशेषज्ञ सलाह देते हैं कि याहू खातों वाले इंटरनेट उपयोगकर्ता अपने पासवर्ड रीसेट करते हैं और दो-कारक प्रमाणीकरण को तुरंत सक्षम करते हैं।"	Fake
Technology	नेटफ्लिक्स एक 'स्किप इंट्रो' बटन का परीक्षण कर रहा है, और दर्शक इसे पसंद करते हैं	"""ऑरेंज इज द न्यू ब्लैक।"" नेटफ्लिक्स ने शुक्रवार को CNNMoney को बताया कि कुछ नेटफ्लिक्स सदस्यों ने हाल ही में स्ट्रीमिंग के दौरान एक ""स्किप इंट्रो"" बटन देखना शुरू किया, लेकिन यह पहली बार आने पर नहीं कहेंगे।"	Legit
Technology	ATT YouTube, अन्य Google साइटों के विज्ञापन खींचता है	"ATT असहिष्णुता और नफ़रत को बढ़ावा देने वाले वीडियो के आगे अपना नाम नहीं दिखाना चाहता है। परिणामस्वरूप, वाहक ने बुधवार को कहा कि यह YouTube और अन्य Google के ""गैर-खोज प्लेटफार्मों"" से विज्ञापन खींच रहा है।"	Legit
Technology	फेसबुक मैसेंजर इमोजी को खत्म कर रहा है	फेसबुक ने घोषणा की है कि इमोजी की सफलता के कारण और वे कैसे व्यापक रूप से मान्यता प्राप्त हो गए हैं, फेसबुक ने सभी इमोजी को हटाने का साहसिक कदम उठाने का विकल्प चुना है। फेसबुक का कहना है कि जनता की प्रतिक्रिया का पूरा समर्थन रहा है क्योंकि इमोजी चेहरों ने मौखिक और लिखित भावनात्मक संचार का स्थान ले लिया है। दुख या खुशी व्यक्त करने की कमी मनुष्य को एक कैटैटोनिक रोबोट जैसी स्थिति में बदल रही है और फेसबुक अपने उपयोगकर्ताओं की परवाह करता है और लोगों को इमोजी की बैसाखी के बिना खुद को फिर से व्यक्त करने में मदद करना शुरू करना चाहता है।	Fake
Technology	Google उपयोगकर्ताओं को मैपिंग ऐप में अपने स्थान साझा करने की अनुमति देता है	अल्फाबेट इंक के Google ने बुधवार को घोषणा की कि वह उपयोगकर्ताओं को अपने स्थानों को साझा करने की अनुमति देने के लिए अपने लोकप्रिय मैप्स ऐप को संशोधित करेगा, ताकि खोज की विशालता के लिए रणनीतिक महत्व के उत्पाद पर सगाई को बढ़ावा दिया जा सके।	Legit
Technology	जेल में लोगों की मदद करने के लिए मशीन लर्निंग नए तरीके खोलता है	लाखों लोगों को टेलीविजन और अन्य मीडिया प्रारूपों का आनंद लेने में मदद करने के लिए सीसी नियम प्रौद्योगिकी का उपयोग करते हैं। Google की मशीन-लर्निंग तकनीक के लिए धन्यवाद, कैदी इन तकनीकों का उपयोग करने में सक्षम होंगे .. YouTube ने भाषण-से-पाठ सॉफ़्टवेयर का उपयोग किया है जो पूरे देश में कई जेलों में उपयोग किया जाएगा। श्रवण बाधित कैदी सीसी प्रौद्योगिकियों को लागू करने के बारे में सुनकर उत्साहित हैं, लेकिन कई करदाता इस विचार के खिलाफ हैं।	Fake
Technology	Amazon के पास आपको बेचने के लिए अधिक बजट फोन हैं	मुट्ठी भर बजट फोन लें। उनकी कीमत में और भी ज्यादा कटौती करें। वोइला - आपको अमेज़न पर एक और हिट मिला है।	Legit
Technology	ऐप स्टोर छोड़ने के लिए सुपर मारियो रन	एक बार लोकप्रिय सुपर मारियो रन को शुक्रवार को Google Play और ऐप्पल ऐप स्टोर से बाहर ले जाया जाएगा। निन्टेंडो का कहना है कि इसके रिलीज के कुछ समय बाद ही जनता ने गेम डाउनलोड करना बंद कर दिया था जब मौजूदा खिलाड़ियों ने यह शब्द फैला दिया था कि पूरे गेम को खेलने के लिए आपको ऐप की खरीदारी करनी थी। निन्टेंडो और मारियो प्रशंसकों को यह याद दिलाया जाता है कि निन्टेंडो मुफ्त में एक गेम जारी करेगा और फिर इसे खेलने के लिए चार्ज करेगा। निंटेंडो का कहना है कि वे खेल को वापस ड्राइंग बोर्ड में ले जाएंगे, और कोशिश करेंगे और बाद में एक मुफ्त संस्करण जारी करेंगे।	Fake
Technology	याहू 500M खातों से बड़े पैमाने पर डेटा का खुलासा करता है	"लोकप्रिय वेब पोर्टल याहू ने आज कहा कि उसका मानना है कि ""राज्य प्रायोजित अभिनेता"" ने 2014 के अंत में अपने नेटवर्क से कुछ 500 मिलियन उपयोगकर्ता खातों से संबंधित जानकारी चुरा ली।"	Legit
Technology	दाहिने हाथ के उपयोगकर्ताओं के लिए प्रतिबंध	अमेरिकी सरकार यात्रियों को अस्थायी रूप से उन उड़ानों पर प्रतिबंध लगा रही है जो अगले 2 सप्ताह तक चलती हैं। सरकार अस्सी के दशक से वामपंथियों को जल्द से जल्द यात्रियों को एक गेंद फेंककर निर्धारित करेगी। त्वरित पलटा आवश्यक होने के कारण ई व्यक्ति के प्रमुख हाथ को दिखाया और प्रकट किया जाएगा। इस प्रतिबंध का कारण तुरंत स्पष्ट नहीं है और अधिकारी इस पर टिप्पणी नहीं करेंगे। एक दूसरे अधिकारी ने कहा कि केवल एक अस्थायी असुविधा होगी और आशा है कि सभी शामिल रोगी होंगे।	Fake
Technology	नेटफ्लिक्स विज्ञापनों का परीक्षण कर रहा है, और दर्शक इससे नफरत कर रहे हैं	"अधिक राजस्व उत्पन्न करने और मासिक मूल्य कम रखने के लिए, नेटफ्लिक्स अपनी धाराओं में विज्ञापनों को जोड़ने के लिए प्रयोग कर रहा है। नेटफ्लिक्स की प्रवक्ता स्मिता सरन ने कहा कि यह फीचर एबी परीक्षणों के ""सैकड़ों"" में से एक है जो कंपनी हर साल नई सुविधाओं के लिए प्रयास करती है। ""यदि हम इस मार्ग पर जाते हैं, तो हम एक 'स्किप कमर्शियल' बटन को लागू करने की योजना बनाते हैं, जो सक्षम होगा यदि कोई उपयोगकर्ता अतिरिक्त 3 'एड-स्किपिंग शुल्क' का भुगतान करता है। जबकि हम समझते हैं कि हमारे कई दर्शक नेटफ्लिक्स को अभाव के कारण पसंद करते हैं। विज्ञापनों के अनुसार, हमें लगता है कि सामग्री की बढ़ती लागत को दूर करने के लिए यह एक अच्छा विकल्प है।"	Fake
Technology	यह आधिकारिक बर्ट और सेरेम स्ट्रीट की एर्नी शादीशुदा हैं। सुंदर समारोह में उनके कई प्रशंसकों ने भाग लिया था और इसे रिकॉर्ड किया गया था और इसे उन लोगों के लिए ऑनलाइन साझा किया जाना था जो भाग नहीं ले सकते थे। YouTube ने बच्चों के लिए इसे देखने के लिए अनुपयुक्त समझा है, हालांकि यह ऐसे बच्चे हैं जिन्होंने टीवी पर होने के कई वर्षों के दौरान बर्ट और एर्नी से प्यार और स्वीकृति के इन महान उदाहरणों को देखा है। हम सभी उन्हें एक साथ सबसे अच्छे और लंबे खुशहाल जीवन की कामना करते हैं। हम अपने सभी दोस्तों के लिए समान चाहते हैं।	लिवरपूल क्लब को इंग्लैंड में मर्सीसाइड डर्बी के लिए फिलिप कॉटिन्हो और रॉबर्टो फर्मिनो को ब्राजील से बाहर निकालने के लिए एक निजी जेट किराए पर लेना पड़ा। यह जोड़ी स्पष्ट रूप से दक्षिण अमेरिका में किसी प्रकार के हमले में शामिल थी, और अगर ब्राजील में उनके क्लब ने उन्हें देश से बाहर निकालने के लिए कदम नहीं उठाया था, तो उन्हें हिरासत में लिया जा सकता है। फेनवे स्पोर्टिंग ग्रुप, लिवरपूल के उच्च-स्वामित्व वाले मालिक ने, गुप्त रूप से उस उड़ान की व्यवस्था की है जो उसके लड़कों को मुसीबत से और शहर से बाहर, तेजी से बाहर निकालती है। यहाँ जोड़ी को खेल के मैदान पर कड़ी मेहनत करने की इच्छा है	Fake
Technology	कांग्रेस ने आपसे निजता छीनने की योजना बनाई	रिपब्लिकन ने हमेशा सोचा है कि लोगों को बहुत गोपनीयता बरतनी चाहिए थी। गोपनीयता ही उन्हें देश पर अधिकार करने से रोकती है। Verizon, comcast और ATT अब कांग्रेस के मालिक हैं और गुप्त भागीदार हैं। दूरसंचार कंपनियों के पास अब कांग्रेस है और अगर उन्हें आप के बारे में जानकारी मिलती है तो वे आपको मृत्यु शिविरों में डाल सकते हैं। ओबामा प्रशासन के युग में यह संभव नहीं था, लेकिन अब यह गणतंत्र सरकार को नियंत्रित करता है। इस कार्रवाई में डोनाल्ड ट्रम्प द्वारा सुधार किया गया है।	Fake
Technology		टोयोटा कारों के लिए आवाज मान्यता लाने के लिए Microsoft के साथ मिलकर काम करती है	Legit
Technology	कैलिफोर्निया के मोटर वाहन विभाग ने स्वचालित कारों पर नकेल कस दी।	"हाल ही में स्वचालित दुर्घटनाओं में वृद्धि के बाद कैलिफोर्निया DMV स्वचालित चालक कारों के उपयोगकर्ताओं के लिए नए शुल्क और सेवा शुल्क जोड़ रहा है। इन आरोपों का उद्देश्य स्वचालित वाहन दुर्घटनाग्रस्त पीड़ितों के परिवारों की मदद करना और स्वचालित चोट के मामलों से मुकदमेबाजी के कारण राज्य द्वारा की गई कानूनी फीस का वित्तपोषण करना है। व्यक्तिगत जवाबदेही की कमी के कारण स्थानीय सांसदों के लिए भ्रम की स्थिति पैदा हो गई है, जब यह भयावह सवाल है, ""हम किस पर मुकदमा करते हैं?"""	Fake
Technology	नासा ने मंगल पर तरल पानी पाया	"मंगल ग्रह पर तरल पानी की खोज हो सकती है। मार्स ग्लोबल सर्वेयर अंतरिक्ष यान के प्रमुख जांचकर्ता माइकल मालिन ने कहा कि उन्हें हाल की छवियों के आधार पर तरल पानी के छोटे पूल मिले हैं। ""यह नासा के लिए एक अविश्वसनीय छलांग है। हम आखिरकार दूसरे ग्रह पर जीवन की पवित्र कब्र पा सकते हैं।"" मालिन और उनके सहयोगी केन एडजेट नासा डॉट कॉम पर एक आधिकारिक बयान लाइव कर रहे हैं, जब सभी सूचनाओं की समीक्षा और अनुमोदन हो जाएगा। एडजेट ने टिप्पणी की, ""यह साबित कर सकता है कि हमारे सौर मंडल में कहीं और जीवन संभव है।"" हमारे कर्मचारी इस स्मारकीय खोज की संभावना के बारे में बहुत उत्साहित हैं और यह उपलब्ध होते ही अधिक जानकारी प्रकाशित करेगा।"	Fake
