Domain	Topic	News	Label
Politics	"अमेरिकी सुप्रीम कोर्ट ने 25 मार्च 2017 को सोमवार को अकल्पनीय कार्रवाई की है। भूमि की सबसे निचली अदालत ने मानव जीवन की अवहेलना करने वाले नए कानून पारित किए हैं। इस फैसले में अदालत ने कहा कि मौत की सजा पर फांसी का इंतजार कर रहे सभी कैदियों को तुरंत मौत के घाट उतार दिया जाना चाहिए क्योंकि यह पाया जाता है कि कितने निर्दोष लोगों को आगे की फॉरेंसिक तकनीकों से रिहा किया जाता है जैसे डीएनए का इस्तेमाल अपील के मामलों के लिए किया जाता है। न्यायमूर्ति रूथ गिंसबर्ग ने एक साक्षात्कार में कहा, ""यह उनके संपूर्ण जीवन के लिए लोगों को समर्थन देने से रोकने का समय है कि उन्हें बिना किसी कौशल या शिक्षा के वापस अर्थव्यवस्था में लाया जाए जो अब उनका समर्थन नहीं करना चाहते हैं।"""	"""मिशेल फ़िफ़र"" आजकल बहुत खाली समय का आनंद ले रहा है। हमने इंटरव्यू मैग्नेज़ के लिए डैरेन एरोनोफ़्स्की के निर्देशन के साथ बात की, जिन्होंने कहा कि पिफ़्फ़र का हॉलीवुड करियर उनके बच्चों के होने के बाद नहीं था, और उन्होंने एक माँ होने के नाते और अभिनेत्री के रूप में अविश्वसनीय रूप से कड़ी मेहनत की। लेकिन अब जब वे बड़े हो गए हैं, तो उन्होंने फैसला किया है कि उन्हें एक लंबी छुट्टी चाहिए। ""मैंने अभिनय के लिए अपना प्यार कभी नहीं खोया है, लेकिन मुझे ऐसा लगता है कि यह कुछ आराम और विश्राम का समय है, और मैं अपने बाकी सालों में यात्रा और परिवार के साथ समय बिताने के लिए दुनिया और जीवन का आनंद लेना चाहता हूं।"" उनके बच्चे क्लाउडिया रोज़ फ़िफ़र 24 साल के हैं, और उनका बेटा जॉन हेनरी केली 22 साल का है। इस साल, मिशेल फ़िफ़र किसी भी टेलीविजन शो या फिल्मों में अभिनय नहीं करेंगे। वह मानती है कि उसने काफी काम किया है और अपने बच्चों को खुद के बच्चे देखना पसंद करेगी।"	Fake
Politics	अमेरिका ने परमाणु हथियारों पर प्रतिबंध लगाने के लिए संयुक्त राष्ट्र वार्ता का बहिष्कार किया	संयुक्त राष्ट्र, न्यूयॉर्क (CNN), संयुक्त राष्ट्र में अमेरिकी राजदूत निक्की हेली ने सोमवार को घोषणा की कि संयुक्त राज्य अमेरिका और लगभग 40 अन्य राष्ट्र परमाणु हथियारों पर प्रतिबंध लगाने के लिए एक अंतरराष्ट्रीय संधि पर पहली बार होने वाली वार्ता में भाग नहीं लेंगे।	Legit
Politics	टेक्सास को मौत की सजा को व्यापक बनाना चाहिए, उच्च न्यायालय का कहना है	एक विभाजित अमेरिकी सुप्रीम कोर्ट ने कहा कि टेक्सास को उन लोगों के लिए मृत्यु-दंड की छूट को व्यापक करना होगा जो बौद्धिक रूप से अक्षम हैं, यह फैसला करते हुए कि राज्य पुराने चिकित्सा मानकों का उपयोग करके संविधान का उल्लंघन कर रहा था।	Legit
Politics	सीएनएन - वाशिंगटन इंटेलिजेंस ने बहुत विश्वसनीय स्रोतों के माध्यम से सीखा है कि रूसियों के पास इलेक्ट्रॉनिक उपकरणों के माध्यम से राष्ट्रपति ट्रम्प को नियंत्रित करने के लिए सिद्ध तरीके हैं। वे छोटे बैटरी पैक हैं जिन्हें उनके सूट की जेब में या यहां तक कि सुनने में सहायता या घड़ी की बैटरी के रूप में छोटा किया जा सकता है जो लगभग कहीं भी हो सकते हैं। वे इलेक्ट्रॉनिक संकेतों का उपयोग कर रहे हैं जिनके पास अचेतन संदेश हैं जो केवल राष्ट्रपति सुन सकते हैं। उनका एजेंडा स्पष्ट है और सीआईए और एफबीआई इस स्थिति की निगरानी कर रहे हैं। हम जानते हैं कि जरीद कुश्नर और इवांका गुप्त संचालक हैं और इसके माध्यम से ले जाने में मदद कर रहे हैं।	ट्रम्प की रैली में उद्योग के नेताओं ने वेरोज़ोन और एटीटी के लिए घोषणा की कि वे ट्रम्प के समर्थन के लिए इंटरनेट को स्थायी रूप से बंद करने के लिए एक साथ प्रतिबंध लगाएंगे। सिलिकॉन वैली ने घोषणा की है कि ट्रम्प समर्थन की लहर को अपना इंटरनेट बनाना चाहिए और उसके चारों ओर एक दीवार का निर्माण करना चाहिए। संघीय संचार आयोग भी भविष्य में इंटरनेट का उपयोग करने के लिए केवल गैर ट्रम्प के समर्थन की अनुमति के विचार का समर्थन करता है। नियम कब्रों के लिए बने हुए हैं और नेता ऐसे दावे कर रहे हैं जो ज्यादातर लोगों के लिए मायने रखते हैं और जनता के समर्थन का अधिकांश हिस्सा हैं। देश में पूर्वाग्रह का सामना करना पड़ता है और यह सिलिकॉन वैली कैलिफोर्निया में शुरू हो रहा है।	Fake
Politics	मेलानिया ट्रम्प ने संचार निदेशक को काम पर रखा है	(CNN) फर्स्ट लेडी मेलानिया ट्रम्प अपनी ईस्ट विंग टीम के लिए व्हाइट हाउस के संचार कर्मचारियों के एक प्रमुख सदस्य को टैप कर रही हैं - डिप्टी प्रेस सचिव स्टेफ़नी ग्रिशम पहली महिला संचार निदेशक के रूप में काम करेंगी, व्हाइट हाउस ने सोमवार को घोषणा की।	Legit
Politics	क्यों ग्रीन पार्टी के उम्मीदवार जिल स्टीन चाहते हैं कि व्हाइट हाउस में क्लिंटन से ज्यादा ट्रम्प हों	"ग्रीन पार्टी के राष्ट्रपति पद के उम्मीदवार जिल स्टीन का कहना है कि उन्हें डोनाल्ड ट्रम्प से प्यार है। स्टीन ने इस सप्ताह के ""पावरहाउस पॉलिटिक्स"" पॉडकास्ट पर एबीसी न्यूज के राजनीतिक निदेशक रिक क्लेन और उप राजनीतिक निदेशक शुशनह वाल्शे को बताया। ""डोनाल्ड ट्रम्प के लिए मेरी गहरी भावनाएँ हैं और मैं उस आदमी के लिए अपने प्यार को छिपाने से थक गया हूँ।"" वह कहती है कि वह कई साल पहले उस व्यक्ति से मिली थी और उसके साथ सच्चा प्रेम संबंध रखना चाहती थी, लेकिन उसे समझा नहीं पा रही थी कि वह उसके लिए सही महिला है।"	Fake
Politics	हिलरी क्लिंटन की टीम में शामिल होने के लिए विस्कॉन्सिन रिकाउंट पुश जिल स्टीन द्वारा शामिल किया गया	वॉशिंगटन - इलेक्शन डे के करीब तीन हफ्ते बाद, हिलेरी क्लिंटन के अभियान ने शनिवार को कहा कि यह विस्कॉन्सिन में एक थर्ड पार्टी उम्मीदवार द्वारा उकसाने की प्रक्रिया में भाग लेगी और दो अन्य नजदीकी राज्यों, पेनसिल्वेनिया और मिशिगन में किसी भी संभावित भर्ती में शामिल होगी।	Legit
Politics	एच -1 बी - आप निकाल रहे हैं	"आप्रवासन, डोनाल्ड ट्रम्प, रिपब्लिकन व्यवसायी और अब राष्ट्रपति ने सिलिकॉन वैली से कहा, ""H-1 दूर जा रहा है। यह सिर्फ अमेरिका के लिए अच्छा नहीं है। यह अमेरिकियों के लिए अच्छा नहीं है। बहुत सारे अमेरिकी दिख रहे हैं।"" हमारे लिए नौकरियों के लिए आपको विदेश से किसी को भी नौकरी देने के लिए। "" सिलिकॉन वैली प्रसन्न नहीं थी, विशेष रूप से विवादास्पद यात्रा प्रतिबंध के शीर्ष पर जिसके कारण कई सबसे बड़े तकनीकी फर्म के कर्मचारियों को विदेश यात्रा के दौरान अमेरिका के बाहर फंसे रहना पड़ा। ट्रम्प, फार्म के लिए सच अप्राप्य है, और नोट करता है कि अमेरिका पहले आता है।"	Fake
Politics	GOP स्वास्थ्य बिल की विफलता के बाद ट्रम्प डेमोक्रेट्स को 'हारे हुए' कहते हैं	राष्ट्रपति डोनाल्ड ट्रम्प ने शुक्रवार दोपहर को रिपब्लिकन द्वारा ओबामाकेयर ओवरहाल खींचे जाने के बाद बोले कि उन्होंने बिल के डेमोक्रेटिक विरोध की आलोचना की और इसकी विफलता के लिए जिम्मेदारी को पार कर लिया।	Legit
Politics	"एलिसन: रिपब्लिकन दुर्भाग्य पर ""डेमोक्रेट"""	"वाशिंगटन (CNN) डेमोक्रेटिक सांसदों का कहना है कि वे ओबामाकेरे, रेप कीथ एलिसन को सोमवार को निरस्त करने के अपने रिपब्लिकन समकक्षों की विफलता पर ""ग्लोब"" कर रहे हैं। क्रिस क्युमो के साथ सीएनएन के ""न्यू डे"" पर बोलते हुए, मिनेसोटा डेमोक्रेट और डेमोक्रेटिक नेशनल कमेटी के उपाध्यक्ष ने कहा कि वह और उनकी पार्टी इसे प्रफुल्लित करते हैं कि रिपब्लिकन अभी भी उनसे दवा की कीमतों, बुनियादी ढांचे और कर सुधार जैसे मुद्दों पर सहयोग की उम्मीद करते हैं। ""अगर रिपब्लिकन अंततः यह स्वीकार करने के लिए मजबूर हो जाते हैं कि वे अमेरिकी लोगों को रोक रहे हैं और उनका नेता एक मनोरोगी विदूषक है जो किसी भी प्रकार के असंभव को सहयोग करता है, मुझे लगता है कि यह एक अच्छी बात है,"" एलिसन ने कहा।"	Fake
Politics	व्यक्ति में ट्रम्प मित्रता?	"ट्रम्प के महीनों के अभियान के निशान पर मार्केल को कोसने के बाद, उनके विचार व्यक्तिगत रूप से काफी मित्रवत लग सकते हैं। आमने-सामने बात के लिए धक्का देने वाली मैर्केल ने ट्रम्प के चेहरे से संबंधित कई टिप्पणियों को अनदेखा कर दिया है, जिसमें ""जिस तरह का चेहरा केवल एक जर्मन मां प्यार कर सकती है"" शामिल है। मैर्केल, जो जर्मनी के प्रधानमंत्री हैं, ने कुछ महीने पहले ट्रम्प की उस विशिष्ट टिप्पणी पर टिप्पणी करने से इनकार कर दिया था। ट्रम्प ने टिप्पणी की कि वह नीचे बैठने के लिए उत्सुक हैं और कहा कि ""यह बहुत अच्छा होने वाला है""।"	Fake
