Domain	Topic	News	Label
Entertainment	Emma Thompson merasa 'terlalu gemuk' untuk tinggal di LA	"Aktris Inggris Emma Thompson mengatakan dia tidak pernah pindah ke Los Angeles karena dia merasa dia ""terlalu gemuk"" ketika dia berkunjung. ""Itu adalah tempat yang aneh dan saya tidak bisa tinggal di sana, katanya pada acara obrolan Swedia Skavlan. Pemenang Oscar itu juga mengutuk tekanan pada aktris untuk menjadi kurus. Anoreksia - ada begitu banyak anak perempuan dan laki-laki sekarang dan aktris yang sangat sangat kurus yang berusia 30-an [dan] tidak makan, katanya. Bintang itu juga mengungkapkan bahwa ia mengancam akan berhenti bekerja pada film 2008 Brideshead Revisited sebagai reaksi terhadap lawan mainnya yang telah diperintahkan untuk mengurangi pound. : Para produser berkata kepadanya, 'Apakah Anda akan menurunkan berat badan?'. Dia benar-benar luar biasa. ""Saya berkata kepada mereka, 'Jika Anda berbicara dengannya tentang ini lagi di tingkat mana pun, saya akan meninggalkan gambar ini. Anda tidak akan pernah melakukan itu '."	Legit
Entertainment	Apa yang diharapkan dari peringatan publik Carrie Fisher dan Debbie Reynolds:	"""Pada hari Jumat beberapa orang terpilih akan mendapat kesempatan untuk mengucapkan selamat tinggal pada Carrie Fisher dan ibunya Debbie Reynolds yang meninggal sepuluh hari terpisah pada awal Maret. Peringatan akan diadakan di Atheist National Temple pada pukul 7 pagi ET. Tidak ada yang akan diizinkan untuk masuk tanpa terlebih dahulu membeli 50 tiket, hasil dari mana akan pergi ke amal untuk perawatan kesehatan mental yang akan disebutkan nanti.Proses tidak akan dapat dilihat dari mana pun kecuali di dalam kuil. Putra Reynolds, Billy Bob Todd, John memberi tahu Vanity Fair bahwa peringatan itu tidak seperti yang dia harapkan dan dia tidak ingin ada yang hadir. ""Dia membenci penggemar dan membenci tontonan. Dia akan malu dengan tampilan ini. """	Fake
Entertainment	Sienna Miller memuji naskah untuk peran baru	Sienna Miller sangat memuji sutradara dan penulis naskah film barunya - Lost City of Z. Ia berperan sebagai istri yang setia dan suportif bagi penjelajah Amazon Percy Fawcett (diperankan oleh Charlie Hunnam), yang mencari kota hilang yang misterius di adaptasi dari kisah nyata ini. Perasaannya yang sama dengan karakter itu menuntunnya untuk menyajikan kepada sutradara bagian tulisan tangan yang disalin, yang kemudian dibingkai oleh sutradara sebagai bukti untuk Sienna.	Fake
Entertainment	Elvis Costello Ledakan Kanyne Over Album Re Release	Dalam sebuah wawancara dengan BBC, 6 Costello berkomentar bahwa ide Kanyne yang mencoba untuk mengulangi pekerjaan Sir Paul McCartney sama menjijikkannya dengan popok kotor dan sama menariknya. Produser Adele, Matt Everitt mengatakan bahwa sementara 'Flowers' In The Dirt 'adalah salah satu album terbaik dari karya McCartney, ia hanya tidak melihat daya tarik publik untuk para penggemar agar artis ini mengeksplorasi karya ini. Basis penggemar dari kedua kelompok sangat berbeda, hanya seseorang dengan kaliber bintang Michael Jackson yang dapat atau harus mencoba hal itu. Mungkin Kanye harus mendekati perkebunan Pangeran dan menawarkan untuk membeli beberapa karyanya yang tidak diterbitkan.	Fake
Entertainment	Dia tidak terlalu akrab dengan memenangkan penghargaan untuk produksi musiknya atau keterampilan penyanyi-penulis lagu, tetapi apa yang orang tahu tentang kehidupan awal Pharrell Williams pada dasarnya bukan apa-apa. Dia tidak punya harapan dan mimpi dan musik hanya jatuh ke pangkuannya. Dia akan membuat film remake tetapi kemungkinan orang lain akan menyelesaikannya untuknya.	"Di Washington, ibu negara Melania Trump, istri ketiga dari Donald Trump, Presiden AS, berbicara tentang kesetaraan dan kebebasan bagi perempuan pada jamuan makan siang Hari Perempuan Internasional di Gedung Putih. Makan siang khusus undangan itu dipenuhi dengan wanita-wanita masyarakat kelas atas, yang sepertinya menerima apa yang dikatakan Melania. Melania mencatat ""sebagai seorang wanita imigran, saya tahu tantangan dan kesulitan yang dihadapi semua wanita - yang berasal dari Amerika, dan yang tidak."" Dia melanjutkan untuk mencatat bahwa masalah perempuan akan menjadi topik penting yang dia bahas sementara Ibu Negara."	Fake
Entertainment	Tomb Raider: Foto pertama Alicia Vikander saat Lara Croft dirilis	"Adalah pekerjaan yang berdebu menjadi seorang Tomb Raider seperti gambar pertama Alicia Vikander seperti yang diungkapkan Lara Croft. Pemenang Oscar Swedia mengambil alih dari Angelina Jolie dalam film terbaru yang akan diambil dari franchise video game populer. Digambarkan sebagai film reboot, film ini dikatakan sebagai kisah asal-usul yang diambil dari plot game Tomb Raider yang dirilis pada 2013. Disutradarai oleh Roar Uthaug yang luar biasa itu dijadwalkan keluar pada Maret 2018. Vikander yang memenangkan Oscar untuk The Danish Girl menjelaskan Lara sebagai ""karakter yang benar-benar ikonik"" yang bertindak sebagai ""model bagi banyak wanita muda"". ""Dia berusaha mengukir tempatnya di dunia dan menghubungkan masa depannya dengan masa lalunya yang berusia 28 tahun itu kepada Vanity Fair. Sutradara Norwegia Uthaug mengatakan film itu - yang juga dibintangi Dominic West sebagai ayah Croft - akan fokus tidak hanya pada Lara's kekuatan dan prestasi fisik tetapi kemanusiaannya ""."	Legit
Entertainment	Michelle Pfeiffer mengatakan dia 'melihat ke arah istirahat dan relaksasi' sekarang setelah anak-anaknya tumbuh dewasa	"""Michelle Pfeiffer"" sekarang menikmati banyak waktu luang saat ini. Kami berbicara dengan mengarahkan Darren Aronofsky untuk Wawancara Magainze yang mengatakan karir Hollywood Pfeiffer tidak ditahan setelah dia memiliki anak, dan dia bekerja sangat keras menjadi seorang ibu dan sebagai aktris. Tetapi sekarang setelah mereka dewasa, dia memutuskan bahwa dia perlu liburan panjang. ""Saya tidak pernah kehilangan cintaku untuk berakting, tetapi saya merasa sudah waktunya untuk istirahat dan relaksasi, dan saya ingin menikmati dunia dan kehidupan selama sisa tahun-tahun saya bepergian dan menghabiskan waktu bersama keluarga,"" kata Michelle Pfeiffer. Anak-anaknya Claudia Rose Pfeiffer berusia 24, dan putranya John Henry Kelley berusia 22 tahun. Tahun ini, Michelle Pfeiffer tidak akan membintangi acara televisi atau film. Dia percaya dia telah bekerja cukup dan akan senang melihat anak-anaknya memiliki anak mereka sendiri."	Fake
Entertainment	Reese Witherspoon dan Suami berdebat tentang pendidikan putra	"Aktris Reese Witherspoon dan suaminya tidak sengaja berdiskusi sengit di sebuah kedai kopi LA tentang pendidikan putra mereka, Tennessee, di masa depan. Pemenang Oscar itu tidak sengaja mengatakan bahwa dia ingin putranya bersekolah di rumah, tetapi suaminya, Toth, tidak setuju dengan alasan jadwal sibuk pasangan sebagai hambatan utama untuk secara efektif mengejar pendidikan di rumah. Witherspoon menikah dengan suaminya pada tahun 2011 dan tiff publik, baru-baru ini, hanya satu insiden lagi menambah apa yang tampaknya menjadi hubungan yang semakin bermasalah. Baru-baru ini mentweet, ""Rindukan lelaki kecil ini ketika saya bekerja"" aktris yang sukses mungkin mencari hubungan yang lebih dekat dengan keluarganya."	Fake
Entertainment	'DWTS': Pasangan pertama yang dihilangkan adalah ...	"Selebriti pertama yang di-boot dari ""Dancing With the Stars"" dikritik karena ""sangat kaku."" Sayangnya Chris Kattan tidak bisa menahannya karena cedera yang melumpuhkan di masa lalunya. Mantan bintang ""SNL"" berbagi dalam sebuah video di acara Senin malam bahwa ia telah mematahkan lehernya 14 tahun yang lalu dan telah melakukan beberapa operasi sejak saat itu yang mempengaruhi jangkauan geraknya. ""Bagian dari apa yang dulu kulakukan adalah komedi fisik, tetapi sekarang aku tidak bisa mengatakan Kattan dengan air mata. Sungguh menyedihkan ketika seseorang mengatakan 'Aku merindukan Chris tua.' Itu menyebalkan untuk didengar. "" Pasangan menari-nya Witney Carson juga terharu hingga menangis setelah Kattan menunjukkan kepadanya sinar-X punggungnya dengan semua pin bedah yang ia miliki. ""Ini gila bahwa seseorang dapat memiliki hal itu terjadi pada mereka dan kemudian cukup berani untuk mencoba sesuatu seperti ini,"" katanya."	Legit
Entertainment	Shailene Woodley mencapai kesepakatan untuk menghindari penjara karena protes pipa	Aktris AS Shailene Woodley telah mencapai kesepakatan pembelaan atas keterlibatannya dalam protes terhadap pipa minyak Dakota Access. Bintang Woodley dari seri Divergent adalah satu dari 27 orang yang ditangkap di lokasi itu Oktober lalu. Dia sekarang telah menandatangani dokumen yang setuju untuk mengaku bersalah atas pelanggaran ringan yang berarti dia akan menghindari penjara. Proyek pipa telah sangat kontroversial dan menuai protes besar. Penduduk asli Amerika mengatakan itu akan menodai tanah suci dan merusak lingkungan.	Legit
Entertainment	Olivia Newton-John mengisyaratkan kemungkinan reuni dengan John Travolta untuk peringatan 40 tahun 'Grease'	"Kabar baik bagi para penggemar yang sangat berdedikasi untuk bintang-bintang ""Grease"" John Travolta dan Olivia Newton-John. Newtwon-John mengatakan kepada The Mirror Inggris bahwa sebuah reuni bisa dilakukan tahun depan untuk menandai peringatan 40 tahun film 1978. Aktris dan penyanyi Australia 68 itu mengonfirmasi bahwa dia dan Travolta telah mendiskusikan ide untuk reuni, tetapi dia tidak membocorkan rinciannya. Berbicara menjelang Penghargaan Fame di Hard Rock Live di Las Vegas tempat dia menerima Ikon Penghargaan, Newton-John mengatakan kepada The Mirror, ""Kami sedang memikirkan cara. Belum ada yang diumumkan."" ""Perayaan ulang tahun 'Grease' empat puluh tahun yang aku tidak percaya dia melanjutkan. Waktu berjalan begitu cepat. Sangat menyenangkan."" Menandai peringatan 40 tahun dapat menjadi salah satu pertunjukan terakhir Newton-John sebelum ia pensiun dari 50 tahun dalam bisnis pertunjukan. ""Seiring berjalannya waktu saya berpikir untuk melakukan lebih sedikit dan memiliki lebih banyak waktu luang, katanya. Tapi itu bukan pertama kalinya pikiran itu terlintas dalam pikirannya. Setiap tahun selama 20 tahun terakhir saya pikir saya pensiun dan kemudian seseorang akan katakan 'Bagaimana dengan ini?' dan itu seperti 'Oh itu terlihat menyenangkan' atau 'Bagaimana kalau ini?' ""Newton-John mengakui. ""Hal-hal yang aku tidak akan pernah pikirkan."""	Legit
Entertainment	Sean Spicer memberi tahu reporter untuk 'berhenti menggelengkan kepala'	"Sekretaris Pers Gedung Putih Sean Spicer mengatakan kepada seorang wartawan untuk ""berhenti menggelengkan kepala Anda"" selama pertukaran di briefing pers hariannya Selasa. Spicer tampak kesal oleh kepala biro Ryan Urban, April Washington untuk American Urban Radio Networks ketika dia bertanya apa yang akan dilakukan pemerintahan Presiden Trump untuk memperbaiki citranya menyusul laporan tentang hubungannya dengan Rusia. Spicer keberatan dengan premis yang mengatakan: ""Saya menghargai agenda Anda di sini. Pada beberapa titik, laporkan faktanya."" Dia mengatakan belum ada kolusi yang terbukti antara rekanan Trump dan pejabat Rusia atas campur tangan dalam pemilihan tahun lalu yang menyatakan bahwa ""jika presiden mengenakan salad Rusia pada saladnya malam ini, entah bagaimana itu adalah koneksi Rusia."" Spicer mengatakan Ryan tampak ""sangat ingin"" memproyeksikan citranya sendiri tentang Gedung Putih ketika dia bertanya apa yang mungkin dilakukan Trump untuk memperbaiki hubungan dengan mantan Menteri Luar Negeri Condoleezza Rice yang tidak mendukung kampanyenya dan bertemu dengan presiden kemudian minggu ini. ""Tolong berhentilah menggelengkan kepala Anda lagi, Spicer berkata kepada Ryan. Dia mengatakan presiden memenuhi janji untuk membangun jembatan dengan pendukung dan lawan."	Legit
Entertainment	"""Dancing With the Stars"": Pasangan pertama memenangkan kompetisi menari"	"Pada ""Dancing With the Stars"" pasangan selebritis pertama memenangkan setiap putaran meskipun kadang-kadang dinilai dengan kasar. Meskipun Chris Kattan melumpuhkan cedera dari masa lalunya. Chris Kattan, mantan bintang ""SNL"" yang dibagikan kepada dunia dalam sebuah video tentang cederanya yang ditunjukkan Senin malam. Dia menderita cedera lengan 10 tahun yang lalu. Mengetahui dia memiliki beberapa keterbatasan karena beberapa operasi, Chris dengan rendah hati mengetahui dia dengan pasangan dansa Witney Carson dipilih untuk menjadi pemenang di antara begitu banyak pasangan dansa yang layak lainnya dalam ""Dancing the With Stars"". Pernah tampil komedi fisik di ""SNL"" dan sekarang dengan air mata kegembiraan di matanya, mengatakan bahwa ia berjuang sangat keras untuk mencapai babak final."	Fake
Entertainment	Reaksi negatif pertama terhadap 'Pirates of the Caribbean 5' di CinemaCon	"""The Walt Disney Studios meluncurkan angsuran keempat dalam"" Pirates of the Caribbean ""franchise mereka"" Dead Men Tell No Tales ""Rabu malam di CinemaCon di Las Vegas. Reaksi awal dari mereka yang hadir termasuk pemilik teater dan peserta pameran sebagian besar negatif, mengutuk kembali ke bentuk untuk waralaba dan VFX yang mengerikan. Ulasan resmi berada di bawah embargo hingga 22 Mei. Film swashbuckling melihat kembalinya Johnny Depp sebagai Kapten Jack Sparrow dan Geoffrey Rush sebagai Barbossa dan memperkenalkan pemain muda baru termasuk Brenton Thwaites dan Kaya Scodelario, Javier Bardem, memainkan penjahat hantu dengan pembalasan karena mereka semua mencari trisula Poseidon di laut lepas, Orlando Bloom juga kembali sebagai Will Sparrow yang belum pernah bermain film ""Pirates"" sejak 2007 ""At World's End."" """" Dead Men Tell No Tales ""adalah film"" Pirates ""pertama sejak 2011"" On Stranger Tides ""dan film pertama yang disutradarai oleh Joachim R? Nning dan Espen Sandberg. ed lebih dari 3,73 miliar di seluruh dunia untuk studio dan ada beberapa tekanan pada film keempat ini untuk melanjutkan kesuksesan besar film-film sebelumnya sambil juga menebus reputasinya yang tertinggal. """	Fake
Entertainment	Apakah Huck benar-benar mati di 'Skandal?'	"Jangan menguburnya dulu Gladiator. Aktor yang memerankan Huck di ""Scandal"" ini memiliki kata-kata harapan bagi para penggemar yang kesal tentang episode cliffhanger minggu lalu di mana karakternya ditembak beberapa kali. Guillermo Diaz memperingatkan orang-orang untuk mengingat ""Skandal"" sering kali penuh kejutan. Aktor itu mengatakan kepada Tonight malam ini bahwa naskah di mana Meg menembak Huck ""baru saja mengejutkan saya - tidak ada permainan kata-kata yang dimaksudkan."" ""Reaksiku adalah aku benar-benar tidak percaya tetapi sangat bersemangat,"" katanya. Naskah yang sangat bagus, sangat menarik. Sebagai seorang aktor, aku sangat senang. "" Diaz mengatakan pencipta acara Shonda Rhimes dapat dikreditkan dengan membawa begitu banyak kegembiraan."	Legit
Entertainment	Apartemen NYC dengan piano David Bowie akan disewakan 10.000,00 per bulan	Anda dapat memiliki kesempatan seumur hidup dengan teras yang menghadap ke Times Square di New York. Anda juga akan memiliki kesempatan untuk membeli gedung tersebut seharga 64 juta. Gedung ini pernah dimiliki oleh David dan istrinya yang tercinta, Iman. Ini banyak sekali dan dipasarkan Senin. Mereka menjual bangunan ini 01 tahun setelah pernikahan mereka, piano Yamaha yang berlapis emas termasuk dalam penjualan dan masih ada sampai sekarang. Penjual saat ini tidak tertarik pada piano dan meninggalkannya untuk pemilik baru. Pikir saya adalah bahwa piano akan sulit untuk bergerak tetapi ini sangat bagus untuk pembeli potensial seperti yang diceritakan oleh agen eksklusif Bernice Leventhal dari Coran Agency. Rumah 1.778 kaki persegi tidak digunakan oleh pemilik saat ini. Hotel ini memiliki serambi mewah, beberapa bilik lemari, tiga kamar tidur utama dengan 2 kamar mandi utama, toilet berpemanas, lantai, dan langit-langit berkubah. Ini adalah tempat yang indah untuk menelepon ke rumah.	Fake
Entertainment	Apartemen NYC menampilkan piano David Bowie di pasar seharga 6,5 juta	"Kesempatan untuk memainkan piano almarhum David Bowie sambil menikmati pemandangan Central Park yang tidak terhalang di apartemen New York City bisa menjadi milik Anda sebesar 6,495 juta. Apartemen dengan dua kamar tidur dua setengah kamar mandi yang pernah dimiliki oleh Bowie dan istrinya Iman pergi ke pasar pada hari Senin. Pasangan ini menjual apartemen yang berlokasi di Essex House di Central Park South pada tahun 2002 10 tahun setelah mereka menikah. Piano Bowie Yamaha termasuk dalam penjualan tahun 2002 dan tetap di apartemen sejak itu. Penjual saat ini yang tidak membeli apartemen dari Bowie dan Iman menjaga tradisi tetap hidup dengan memasukkan piano dalam harga jual. ""Saya akan membayangkan itu sulit untuk bergerak tetapi saya pikir itu benar-benar tangkapan yang bagus untuk pembeli, agen eksklusif apartemen itu, Bernice Leventhal dari Grup Corcoran, kepada ABC News. Rumah seluas 1.877 kaki persegi digunakan sebagai pied-à- terre oleh pemiliknya saat ini. Hotel ini memiliki serambi batu kapur, bilik lemari, dua kamar tidur berukuran besar, dan kamar mandi utama dengan shower hujan dan lantai berpemanas."	Legit
Entertainment	Rapper Wiz Khalifa mengejutkan kritiknya dengan komentarnya ketika mengunjungi makam Pablo Escobar	Artis rap Amerika, Wiz Khalifa, biasanya menyulut kontroversi dan kritik negatif dengan kejenakaan publiknya. Namun, ini tidak terjadi ketika ia mengunjungi almarhum raja obat terlarang Pablo Escobar dan tempat pemakaman. Rapper memposting satu foto dirinya di kuburan yang berisi bunga hitam dengan komentar bahwa bunga adalah cara untuk menunjukkan bahwa dia pikir ini bukan cara untuk menjalani hidup seseorang. Dia juga memposting foto dirinya di luar properti - di mana dia mencatat bahwa apa yang terjadi di sini - situs pemboman dan upaya hidup Escobar - bukanlah kehidupan yang anak-anak jaman sekarang harus gemar bersuka ria dengan cara apa pun.	Fake
