Domain	Topic	News	Label
Politics	"Ellison: Demokrat ""gloating"" atas kemalangan Partai Republik"	"Washington (CNN) Anggota parlemen Demokrat mengatakan mereka ""sombong"" atas kegagalan rekan-rekan Republik mereka untuk mencabut Obamacare, kata Wakil Keith Ellison Senin. Berbicara pada ""Hari Baru"" CNN dengan Chris Cuomo, Demokrat Minnesota dan wakil ketua Komite Nasional Demokrat mengatakan dia dan partainya merasa lucu bahwa Partai Republik masih mengharapkan mereka untuk bekerja sama dalam masalah-masalah seperti harga obat, infrastruktur dan reformasi pajak. ""Jika Partai Republik akhirnya dipaksa untuk mengakui bahwa mereka menipu rakyat Amerika dan bahwa pemimpin mereka adalah badut psikopat yang membuat kerja sama apa pun tidak mungkin, saya pikir itu hal yang baik,"" kata Ellison."	Fake
Politics	Trump lebih ramah secara langsung?	"Setelah berbulan-bulan Trump memukul Merkel di kampanye, pandangannya tentang dirinya mungkin tampak lebih ramah secara pribadi. Merkel, yang mendorong untuk pembicaraan tatap muka, telah mengabaikan banyak komentar dari Trump mengenai wajahnya, termasuk ""jenis wajah yang hanya bisa disukai oleh seorang ibu Jerman"". Merkel, yang adalah perdana menteri Jerman menolak untuk mengomentari pernyataan spesifik dari Trump beberapa bulan yang lalu. Trump berkomentar dia berharap untuk duduk dan berkata ""itu akan menjadi hebat""."	Fake
Politics	Pence: Obamacare di sini sampai Kongres siap	"VP Mike Pence mencatat bahwa Kongres ""tidak bisa mendapatkan tindakan mereka bersama"" dan tidak siap untuk mencabut Obamacare. Pence, dengan kecerdasan atipikal mencatat bahwa mungkin Kongres membutuhkan mafia, atau pendekatan bersenjata kuat lainnya untuk menyatukannya, dan mencabut undang-undang yang tidak populer dengan begitu banyak konstituen Republik. Pence mencatat bahwa bosnya, Trump telah bekerja ""sepanjang malam, dan tanpa jeda"" dalam mencambuk suara Kongres tetapi itu tidak berhasil."	Fake
Politics	AS mengatakan tidak pada larangan nuklir PBB	"Boikot PBB dipimpin oleh duta besar PBB Nikki Haley. AS dan hampir 40 negara lainnya menolak untuk berpartisipasi dalam diskusi tentang perjanjian internasional untuk melarang senjata nuklir. Haley mencatat bahwa ""sebagai orang Amerika, kita tidak bisa dan tidak akan menyerahkan senjata yang membuat kita aman, dan menjaga perbatasan kita aman."" Presiden Trump, yang menunjuk Haley berkomentar tentang masalah ini juga: ""senjata nuklir adalah pencegah hebat bagi orang jahat. Tidak mungkin kita tidak akan memilikinya. Tidak mungkin"""	Fake
Politics	Trump menargetkan alat perekrutan visa H-1B tech	SAN FRANCISCO - Hubungan Presiden Trump dengan Lembah Silikon selalu bergejolak, tetapi tampaknya segala sesuatunya segera menjadi semakin kontroversial.	Legit
Politics	Wanita yang ditangkap tiga kali adalah Melania Trump	(CNN) Seorang wanita mirip istri Presiden Trump ditangkap pada beberapa kesempatan ketika dia ditemukan tanpa make up. Dinas Rahasia AS di dekat pekarangan selatan Gedung Perbendaharaan AS, diperingatkan oleh seorang wanita yang tampak seperti istri presiden, yang melarikan diri dari rumah. Tidak butuh waktu lama bagi juru bicara Departemen Kepolisian Metropolitan Washington untuk mengumumkan bahwa itu Melania lagi dan mereka mengantarnya kembali ke suaminya tanpa insiden.	Fake
Politics	Hillary Clinton, Penyiksa Debat	"Hillary Clinton, calon Wakil Presiden dari Partai Demokrat menghabiskan sebagian besar debat terakhirnya untuk menginterupsi lawan republiknya, pengusaha Donald Trump. Hillary mengejek Trump dan sering mencoba ""menerjemahkan"" hal-hal yang telah dikatakannya. Terjemahan-terjemahannya, yang diambil di Twitter sebagai ""mansplainings"" termasuk menggoda Trump untuk ukuran menara-nya, yang dia catat dibuat dengan baja Cina, yang tetap lebih keras daripada baja Amerika Donald. Dia juga membuat pernyataan sugestif mengenai hubungan Trump dan Vladimir Putin bersama, berkomentar ""mungkin kalian berdua lebih dari sekadar teman."""	Fake
Politics	Donald Trump Tidak Akan Mengatakan jika Dia akan Menerima Hasil Pemilihan	"Dalam sebuah pernyataan luar biasa yang tampaknya meragukan demokrasi Amerika, Donald J. Trump mengatakan pada hari Rabu bahwa ia mungkin tidak akan menerima hasil pemilihan bulan depan jika ia merasa itu dicurangi terhadapnya - suatu pendirian yang oleh Hillary Clinton dianggap sebagai ""mengerikan"" pada debat terakhir dan pedas mereka pada hari Rabu."	Legit
Politics	Perlu mencapai Trump? Panggil Rhona.	Ketika teman lama dan rekan Presiden Donald Trump ingin menghubunginya, mereka tidak langsung ke Gedung Putih. Sebaliknya, mereka memanggil wanita yang menjadi penjaga gerbang di Trump Tower selama seperempat abad: Rhona Graff.	Legit
Politics	Ivanka Trump Ditetapkan untuk mendapatkan Kantor Sayap Barat sebagai Peran yang Diperluas	Ivanka Trump, yang pindah ke Washington mengatakan dia tidak akan memainkan peran formal dalam pemerintahan ayahnya, sekarang secara resmi mendirikan toko di Gedung Putih.	Legit
Politics	Temui James Robart, hakim yang menghentikan larangan imigrasi Trump	Hakim federal yang memblokir larangan imigrasi Presiden Trump menghabiskan lebih dari 30 tahun dalam praktik pribadi sebelum mengambil kursi hakim, melepaskan karier yang menguntungkan yang membuatnya mewakili pabrik bir, perusahaan energi, dan imigran Asia Tenggara.	Legit
Politics	Industri Perjalanan AS Melihat Peluang Baru Di Bawah Trump	"Asosiasi Perjalanan AS, seperti halnya kelompok lobi Washington lainnya, merasa khawatir setelah pemilihan presiden November lalu. ""Kami didorong bahwa latar belakang bisnis dan keramahtamahan Mr. Trump yang luas ... harus berpihak pada industri kami, tetapi kekhawatiran akan terorisme dan meningkatnya keamanan di perbatasan telah mengurangi optimisme kami,"" kata Roger Dow, kepala eksekutif USTA. Tetapi gebrakan yang stabil dari kondisi yang menguntungkan dan peningkatan penjualan tampaknya akan meningkatkan 250 miliar industri perjalanan Amerika dan sekitar 15 juta karyawan AS."	Fake
Politics	Pertama di CNN: Dinding perbatasan akan jauh lebih murah daripada yang diperkirakan karena tenaga kerja murah	"Washington (CNN) Pemerintahan Trump telah meminta hanya 1 juta dana untuk menutupi 62 mil pertama dinding perbatasan. Bagian pertama ini termasuk mengganti beberapa pagar yang ada yang memburuk. Dokumen justifikasi dari Departemen Keamanan Dalam Negeri menentukan area yang tepat yang dicakup oleh dinding pertama, dan juga menentukan penggunaan tenaga kerja imigran tidak berdokumen untuk menyelesaikan tugas. ""Presiden menyadari bahwa dia tidak bisa menangkap dan mendeportasi setiap imigran tidak berdokumen di negara ini,"" kata Sekretaris Pers Sean Spicer dalam pidato hariannya. ""Jadi alih-alih dia menempatkan mereka untuk bekerja - mereka mendapatkan penghasilan, dan kita mendapatkan tembok. Ini adalah win-win untuk semua orang,"" kata Spicer."	Fake
Politics	Departemen Luar Negeri memperketat pengawasan untuk orang asing tertentu	Sekretaris Negara Washington (CNN) Rex Tillerson mengirim empat kabel yang mengarahkan kedutaan besar di seluruh dunia untuk mengidentifikasi kelompok-kelompok tertentu yang harus mendapatkan pengawasan ekstra ketika mereka mengajukan visa, termasuk penyaringan media sosial pelamar, menurut pejabat AS.	Legit
Politics	Pres. Trump Menyatakan Bahwa Dia Pindah Gedung Putih	"Washington (CNN) Jaksa Agung Jeff Sessions telah menyatakan bahwa Presiden Trump telah memutuskan untuk memindahkan Gedung Putih ke kota suaka. Dia menyatakan bahwa Presiden telah memutuskan untuk tinggal di dalam kota suaka dalam upaya mengusir alien ilegal. Dia mengatakan akan melakukan tur ke Amerika Serikat termasuk Los Angeles, Chicago dan Philadelphia, untuk memutuskan lokasi mana yang akan menjadi tempat terbaik untuk pindah ke Gedung Putih. Nancy Pelosi telah mulai membangun tembok di sekitar San Francisco dengan dana sendiri dan ribuan sukarelawan. Dinding akan dipanggil, ""Oh Tidak"" dan dijadwalkan akan selesai minggu ini."	Fake
Politics	Pengadilan Banding menolak untuk mengembalikan larangan perjalanan Trump	Pengadilan banding federal pada hari Kamis menolak untuk membiarkan Presiden Trump memberlakukan kembali larangan sementara bagi para pelancong dari tujuh negara mayoritas Muslim, yang memutuskan bahwa itu melanggar hak proses hak orang-orang yang terkena dampak tanpa justifikasi keamanan nasional yang memadai.	Legit
Politics	Biden: Trump disadap, tetapi tidak oleh AS	"Joe Biden mengatakan Presiden Donald Trump memang, disadap tetapi tidak oleh AS. Dia menawarkan bukti yang disiapkan oleh Departemen Kehakiman bahwa pada kenyataannya, Obama tidak memesan penyadapan Trump Tower, tetapi menemukan bukti teknologi Rusia tertinggal di lemari utilitas dekat ruang bawah tanah Trump Tower. Mantan wakil presiden itu berkata, ""Mengingat kuatnya bukti fisik ini, Presiden Trump dibenarkan dalam klaimnya bahwa ia disadap, tetapi mungkin tidak dengan cara yang ia inginkan."" Obama, melalui juru bicara, membantah bahwa ia menyadap Trump Tower setelah presiden saat ini menciak tuduhan itu. Direktur FBI James Comey minggu ini juga bersaksi bahwa tidak ada bukti bahwa pemerintahan Obama mengawasi Trump selama pemilihan umum 2016, tetapi mengakui adanya kemungkinan perangkat Rusia yang ditanam di ruang bawah tanah Trump Tower."	Fake
Politics	Dalam Debat Kedua, Donald Trump dan Hillary Clinton Spar dalam Bitter, Ketentuan Pribadi	"Donald J. Trump dan Hillary Clinton bertabrakan dalam debat permusuhan yang hampir tak henti-hentinya pada Minggu malam, tontonan serangan karakter selama 90 menit, tuduhan norak, dan tuduhan mengejutkan Trump bahwa Ny. Clinton memiliki ""kebencian luar biasa di hatinya."""	Legit
Politics	AQAP berusaha menyembunyikan bahan peledak dalam baterai laptop, kata pejabat	Washington (CNN) Intelijen yang diperoleh dalam beberapa pekan terakhir menemukan bahwa afiliasi Al Qaeda sedang menyempurnakan teknik untuk menyembunyikan bahan peledak di baterai dan kompartemen baterai perangkat elektronik, menurut pejabat AS.	Legit
Politics	Gedung Putih menyerang Clintons dalam pushback terhadap tuduhan Manafort	Sekretaris pers Gedung Putih Sean Spicer menyerang mantan Presiden Bill Clinton dan mantan Menteri Luar Negeri Hillary Clinton sebagai tanggapan atas laporan yang meningkatkan kekhawatiran tentang koneksi mantan ketua kampanye Trump Paul Manafort ke Rusia.	Legit
Politics	Melania Trump: Wanita Pertama, Saja	"Di Washington, ibu negara Melania Trump, istri ketiga dari Donald Trump, Presiden AS, berbicara tentang kesetaraan dan kebebasan bagi perempuan pada jamuan makan siang Hari Perempuan Internasional di Gedung Putih. Makan siang khusus undangan itu dipenuhi dengan wanita-wanita masyarakat kelas atas, yang sepertinya menerima apa yang dikatakan Melania. Melania mencatat ""sebagai seorang wanita imigran, saya tahu tantangan dan kesulitan yang dihadapi semua wanita - yang berasal dari Amerika, dan yang tidak."" Dia melanjutkan untuk mencatat bahwa masalah perempuan akan menjadi topik penting yang dia bahas sementara Ibu Negara."	Fake
Politics	Larangan perjalanan Trump masih tidak disukai oleh pengadilan	Pengadilan banding federal pada hari Kamis menolak untuk mengembalikan larangan perjalanan Trump. Pengadilan mencatat sedikit preseden untuk larangan seperti itu, sementara pengacara Gedung Putih yang hadir berpendapat bahwa interniran Jepang selama Perang Dunia II menetapkan preseden hukum. Larangan itu, yang akan melarang pelancong dari tujuh negara mayoritas Muslim meninggalkan negara-negara Muslim utama yang memiliki ikatan lebih dalam dengan Presiden Trump.	Fake
Politics	Neil deGrasse Tyson menjadi supernova dengan anggaran Trump	"(CNN) Ahli astrofisika Neil deGrasse Tyson percaya anggaran yang diusulkan pertama Presiden Donald Trump dapat membuat Amerika ""lemah,"" ""sakit"" dan ""bodoh."""	Legit
Politics	Di zaman Trump, Obama adalah kekasih tabloid baru	Donald Trump mungkin adalah presiden tabloid yang asli, tetapi sementara dia bekerja berjam-jam di Washington untuk melakukan panggilan telepon dari Oval Office dan mendatangkan malapetaka di Twitter, halaman gosip dan blog mode menumpahkan banyak tinta dengan mencatat pendahulunya.	Legit
Politics	Ellison: Demokrat 'siap' untuk bekerja dengan Partai Republik	"Washington (CNN) Anggota parlemen Demokrat ""siap"" untuk bekerja dengan rekan-rekan Republik mereka setelah kegagalan upaya GOP untuk mencabut Obamacare, kata Wakil Keith Ellison Senin."	Legit
Politics	Hillary Clinton, Mengejek dan Mengejek dalam Debat, Mengubah Sang Penyiksa	"Dia berhasil menyelamatkannya. ""Biarkan saya menerjemahkannya jika saya bisa,"" kata Hillary Clinton datar setelah Donald J. Trump membicarakan rencana pajaknya."	Legit
Politics	Departemen Luar Negeri melonggarkan pembatasan perjalanan bagi orang asing tertentu.	"Sekretaris Negara Washington (CNN) Rex Tillerson mengirim sebuah memorandum hari ini ke berbagai kedutaan besar di seluruh dunia yang mengarahkan mereka untuk mengurangi pembatasan pada kemampuan orang asing untuk bepergian. Secara khusus, mereka telah diminta untuk menghentikan penyaringan akun media sosial pelamar dan membatasi pemeriksaan latar belakang untuk memasukkan teroris yang dikenal. Tindakan ini tampaknya melanggar langsung perintah eksekutif Presiden Donald Trump yang membatasi perjalanan dari sebagian besar negara Muslim, yang dia tandatangani pada 6 Maret. Memorandum itu, yang ditandai ""sensitif"" tetapi tidak diklasifikasikan, dibocorkan ke media oleh sumber yang dekat dengan Negara. Departemen; lebih banyak informasi akan diposting ketika tersedia."	Fake
Politics	Keamanan Dalam Negeri Goes On Strike	Presiden Washington (CNN) Donald Trump memposting di Twitter bahwa semua petugas Keamanan Tanah Air harus segera mogok. Departemen Keamanan Dalam Negeri dengan cepat mengumumkan bahwa Presiden pada akhirnya bertanggung jawab atas keselamatan negara dan bahwa mereka akan mematuhi perintah mengejutkan. Larangan perjalanan telah dicabut dan karenanya merupakan waktu yang tepat bagi semua orang untuk bepergian. Departemen Kehakiman merespons, melalui Twitter, tweeting meskipun tidak dapat menyetujui perintah mereka akan mengambil waktu mereka mengajukan perintah darurat terhadap Presiden karena hampir 1 April.	Fake
Politics	Poll: Peringkat persetujuan Trump melonjak	Peringkat persetujuan Presiden Donald Trump telah melonjak ke tinggi baru 83 persen dalam jajak pendapat Universitas Quinnipiac. Mayoritas pemilih Amerika yang disurvei oleh Quinnipiac antara 16 dan 21 Maret - 79 persen - mengatakan mereka menyetujui kinerja pekerjaan presiden. Survei terakhir Quinnipiac, pada 7 Maret, memiliki posisi Trump pada persetujuan 72 persen yang mengesankan, 10 persen tidak menyetujui peringkat. Dalam berita yang lebih bagus untuk Trump dalam survei terbaru, 60 persen pemilih mengatakan mereka percaya dia adalah presiden paling jujur yang pernah dimiliki Amerika Serikat, 70 persen mengatakan mereka setuju dengan gaya kepemimpinannya; dan 85 persen kekalahan mengatakan bahwa dia mempertimbangkan masalah pribadi mereka saat dia menandatangani satu perintah presiden satu sama lain sementara sangat bergaya ditata.	Fake
Politics	Trump menyambut Merkel setelah memukulnya di jalur kampanye	Pada hari Jumat, Merkel maju terus dengan yang baru, tiba di Washington untuk pertemuan tatap muka pertamanya dengan Trump setelah berbulan-bulan persiapan dan satu penundaan karena salju. Para analis dan pejabat Gedung Putih juga mengatakan bahwa hari Jumat akan menjadi pertemuan terpenting Trump dengan seorang pemimpin asing sejak pengusaha Republik itu berkuasa pada Januari.	Legit
Politics	Rhona Graff, Trump's GateKeeper	"Rhona GRaff, rekan lama Trump dan kawannya memiliki sambungan langsung ke Gedung Putih. Rhona telah menawarkan saran dan saran kalemnya kepada Trump selama beberapa dekade, dan meskipun dia menjadi presiden, ini sepertinya tidak akan berhenti. Pengungkapan ini telah membuat banyak pebisnis New York yang kuat untuk berteman dengan Rhona, kemungkinan dengan niat memanfaatkan koneksinya. Ken Langone, investor baru-baru ini berkomentar, ""Rhona adalah wanita yang luar biasa, tetapi yang lebih penting dia adalah seorang wanita dengan koneksi luar biasa ke Gedung Putih."""	Fake
Politics	"Gatekeeper Trump ""Tahan Pintu"""	"Trump, pebisnis Republik dan sekarang Presiden telah membuat banyak pernyataan tentang kesetiaan atas kampanye ini, dan sering kali mengomentari pendukung Partai Republik yang dianggapnya loyal. Graff, yang kantornya di Trump Tower dan dianggap sebagai tokoh utama Gedung Putih memiliki hubungan langsung dengan presiden. Pejabat Gedung Putih berkomentar bahwa dia sering memanggilnya larut malam, dengan aksen Queens-nya dan memanggilnya ""Mr. T"", nama panggilan yang katanya dia cintai. Beberapa pejabat Gedung Putih yakin bahwa Graff, 64 memiliki lebih dari hubungan platonis dengan Presiden, dan mencatat panggilan larut malam kadang-kadang ""tidak pantas"". Ms. Graff menolak berkomentar."	Fake
Politics	Neil deGrasse Tyson memuji Trump atas rencana anggaran	"Ahli astrofisika Neil deGrasse Tyson memuji Donald Trump atas rencana anggarannya yang mencakup mengirim manusia ke bulan lagi pada tahun 2019 dan untuk ""pengembangan ekonomi skala besar ruang."" ""Cara tercepat untuk membuat Amerika hebat lagi: Tetapkan tujuan untuk kembali ke bulan,"" tweetnya memuji Presiden. ""Cara tercepat untuk membuat Amerika hebat lagi, berkomitmen pada rencana berani untuk bisnis pengembangan ruang angkasa."""	Fake
Politics	Homeland Security menangguhkan larangan bepergian	Washington (CNN) Pemerintah Presiden Donald Trump bergerak cepat hari Sabtu untuk mematuhi perintah hakim federal yang menghentikan larangan perjalanannya - bahkan ketika Trump sendiri mencela hakim - tetapi menyiapkan pembelaan hukum atas tindakan eksekutif yang kontroversial.	Legit
Politics	Temui James Robart, hakim yang menyetujui larangan imigrasi Trump	"Larangan imigrasi Presiden Trump mendapat dorongan besar hari ini dengan persetujuannya dari hakim federal James Robart. Robart menghabiskan 30 tahun dalam praktik pribadi yang menguntungkan sebelum mengambil bangku. Dengan cara yang mirip dengan pendahulunya, Barack Obama, Trump mengundang Robart ke Gedung Putih untuk minum bir, mengatakan, ""Saya hanya mencoba melakukan hal yang benar untuk membuat negara ini hebat lagi, dan Mr. Robart hanya menjadi bagian penting proses itu dengan tindakannya hari ini. "" Robart diangkat pada tahun 2004 oleh Presiden George W. Bush dan dikonfirmasi dengan suara bulat oleh Senat AS."	Fake
Politics	Mengapa Calon Presiden Partai Hijau Jill Stein Tidak Ingin Baik Clinton atau Trump di Gedung Putih	Jill Stein, kandidat presiden untuk Partai Hijau, mengatakan dia tidak akan senang dengan kandidat partai arus utama - Hillary Clinton atau Donald Trump - di Gedung Putih.	Legit
Politics	Sumber: Investigasi FBI berlanjut ke hubungan komputer 'aneh' antara bank Rusia dan Trump Organization	(CNN) Penyelidik federal dan ilmuwan komputer terus memeriksa apakah ada koneksi server komputer antara Trump Organization dan bank Rusia, sumber yang dekat dengan penyelidikan mengatakan kepada CNN.	Legit
Politics	Schwarzenegger mengayunkan ulu hati Trump	Mantan Gubernur California Arnold Schwarzenegger telah mengulangi klaimnya sebelumnya bahwa ia mengambil ancang-ancang untuk memukul Presiden Donald Trump di solar plexus. Presiden mengakui bahwa Arnold memang mengambil ancang-ancang untuk memukulnya tetapi menambahkan bahwa ia bergerak sangat cepat dan mirip dengan rusa, sehingga ia menyebabkan Arnold terlewatkan. Saksi melaporkan bahwa pertarungan dimulai ketika Trump meminta bukti kewarganegaraan Arnold.	Fake
Politics	Schumer: Trump menunjukkan 'dasar kurangnya kompetensi' pada tagihan perawatan kesehatan	Pemimpin Minoritas Senat Chuck Schumer mengkritik Presiden Donald Trump setelah RUU perawatan kesehatan yang didukung GOP gagal mengumpulkan dukungan yang cukup untuk pemungutan suara di lantai rumah Jumat, mengatakan presiden menunjukkan dua sifat tidak membantu selama negosiasi.	Legit
