Domain	Topic	News	Label
Celebrity	Chelsea Handler Berpikir 'Gila' Orang-Orang Berpikir Jennifer Aniston Peduli Tentang Terjadi Antara Angelina Jolie dan Brad Pitt	Tertawa adalah obat terbaik untuk mengatasi rumor di Hollywood, setidaknya untuk Chelsea Handler dan bestie Jennifer Aniston.	Legit
Celebrity	Chelsea Handler Tidak Memiliki Senang Mengatakan Tentang Ben Affleck (EKSKLUSIF)	Hoes over bros Rupanya, komedian Chelsea Handler mengambil mantra itu ke hati karena dia siap untuk merobek ke sahabatnya, mantan Jennifer Garner, Ben Affleck. 42 tahun adalah 100 persen TeamJen di Ben / Jen split - dan jujur, bisakah Anda menyalahkannya? In Touch memiliki catatan eksklusif tentang apa yang sebenarnya dimiliki Chelsea untuk bintang Argo.	Fake
Celebrity	Oscar: Mel Gibson, Casey Affleck dan Sliding Scale of Moral Hukuman Hollywood	"Kamar kecil pria dari Landmark Theatres di est LA adalah tempat yang bagus untuk mengukur sentimen sebenarnya dari pemilih Oscar. Menyusul pertunjukan Hacksaw Ridge beberapa hari Sabtu yang lalu, saya mendapati diri saya mencuci tangan di sebelah dua pria - keduanya berusia sekitar 63 tahun, rata-rata usia anggota Akademi, dengan yang mengenakan topi Kung Fu Panda 2 (sejenis topi). seorang lelaki dewasa tidak mengenakan kecuali dia bekerja di film) mendiskusikan apa yang baru saja mereka tonton. ""Tidak ingin yang itu tapi ...,"" kata pria pertama, terhenti. ""Tapi Mel bisa mengarahkan,"" teman itu selesai."	Legit
Celebrity	Vanessa Lachey memecah kesunyian di tengah rumor perseteruan 'D TS'	Duo menari ini sedang berusaha menemukan ritme mereka.	Legit
Celebrity	220M edding Disaster George Clooney - Prenup Feud, Daftar Tamu Flub Planner Quit	Perkawinan George Clooney yang akan datang dengan tunangan Amal Alamuddin berubah menjadi bencana - perjanjian pranikah yang telah diperdebatkan pasangan itu, kekhawatiran tentang perseteruan daftar tamu dan perencana pernikahan mereka berhenti - dan pasangan itu bahkan mungkin tidak berhasil turun ke lorong.	Fake
Celebrity	Kim Kardashian berbicara tentang penggantinya	Dia mengharapkan anak ketiganya melalui ibu pengganti.	Fake
Celebrity	Bedah Plastik Rahasia Janet Jackson	Janet Jackson lelah menyembunyikan tangan wanita layu di bawah lengan panjang dan sarung tangan - jadi sekarang dia memberi mereka makeover	Fake
Celebrity	Ayah baru Ryan Gosling mengisap rokok ketika dia memfilmkan film baru The Nice Guys	Ryan Gosling di lokasi syuting film barunya 'The Nice Guys' di Atlanta kemarin [AKM-GSI]	Legit
Celebrity	Kecanduan Media Sosial Kim Kardashian Membanting Karena Mengabaikan Aturan Tidak Ada Telepon Pada tayangan Serena illiams	Orang dalam mengatakan kepada kami bahwa pengasuh anak mengikuti bintang reality TV untuk memastikan dia menghormati aturan. Serena illiams dan pernikahan Alexis Ohanian adalah yang paling diingat, dan Kim Kardashian juga ada di sana. Tetapi seperti yang telah kita pelajari, perayaan Keeping Up the Kardashians mengalami kesulitan untuk menjauh dari media sosial terlalu lama.	Fake
Celebrity	Nicole Kidman Mengagumkan Bungles Melalui Komentar pada Alexander Skarsgård Kiss di Emmy	"Ah, Nicole Kidman dan Keith Urban. Dia, seorang pembuat film Australia pernah menikah dengan pria terkemuka Hollywood. Dia, penyanyi country Australia dengan hati Nashville. Bersama-sama mereka adalah pasangan kekuatan dua pesisir, dua negara, dua benua. Ayo, saksikan mereka berjalan menuruni karpet merah mana pun dan mencoba untuk tetap tidak terluka. Mereka adalah dua pabrik pesona yang membuat pilihan rambut yang khas. Anda tidak memiliki kesempatan. Itulah sebabnya ketika dia memenangkan aktris terbaik untuk peran Big Little Lies elektriknya, dan mencium suaminya di televisi, Alexander Skarsgård yang sangat tinggi, di bibir sementara suaminya yang sebenarnya melihat penuh cinta, semua orang seperti, ""topi? Hah? Di bibir?"""	Legit
Celebrity	ATCH: Exec ife Marla Maples Mendapat Emosional Tentang Kehidupan sebagai Single Mom on Dancing with the Stars	"""Saya hanya menganggap memiliki anak hadiah terbesar di dunia,"" kata mantan istri Donald Trump dalam klip preview Dancing with the Stars yang eksklusif untuk ORANG. ""Setiap saat, yang baik, yang menantang, yang menyenangkan, yang menyakitkan, semuanya sangat penting."""	Legit
Celebrity	Pembaruan 'Fifty Shades Darker': Jamie Dornan, Dakota Johnson berpisah setelah berselisih di set; Rilis film tertunda?	Fifty Shades Darker sekarang mungkin dalam masalah dengan melaporkan perselisihan antara anggota pemeran Jamie Dornan dan Dakota Johnson.	Fake
Celebrity		Kylie 'Fuming' Over 'Copycat', Peluncuran Parfum Sister Kim	Fake
Celebrity	Apakah Madonna semut Untuk Mengirim Rocco Rebellious Ke Sekolah Militer?	Alasan mengapa putra Madonna, Rocco lari ke rumah ayahnya menjadi semakin jelas. Tampaknya Madonna sedikit lebih ketat di rumah daripada yang dibayangkan, dan dia ingin mengirim putra Rocco ke sekolah militer. Rocco Ritchie, 15, tidak mau pergi, dan saat dalam tur dengan Madonna, dia lari untuk tinggal bersama ayahnya.	Fake
Celebrity	Tyga Mengungkapkan Detail Tentang Kylie Jenner Breakup	Dalam sebuah wawancara baru dengan Big Boy TV, Tyga-sebulan keluar dari perpisahannya dengan Kylie Jenner-mengungkapkan informasi baru tentang apa yang menyebabkan kematian pasangan itu.	Legit
Celebrity	Kim Kardashian 'Alergi' Terhadap Perhiasan Setelah Perampokan Paris yang Traumatis	Meskipun sudah lama sejak saat itu dan kita semua berpikir bintang reality show jauh lebih baik, sepertinya perampokan Paris yang mengerikan masih banyak di pikiran Kim Kardashian.	Fake
Celebrity	Kris Jenner Prihatin dengan Generasi Kardashian di Masa Depan	Kris Jenner, ibu dari enam dan nenek ke enam lebih, adalah ibu pemimpin yang sibuk. Sejak dimulainya reality show keluarganya pada tahun 2007, sudah jelas bahwa dia telah membuat satu mata dilatih tentang sirkus TV dan lainnya tentang bagaimana sirkus itu mempengaruhi keluarganya. Selama pertemuan realitas-TV baru dengan The Hollywood Reporter, Jenner mengatakan dia khawatir tentang bagaimana keenam cucunya akan terpengaruh oleh bisnis keluarga.	Legit
Celebrity	Justin Bieber Meminta 'Taylor Swift hat Up' di Pic ith Kanye est	"Anda belum yakin apa maknanya, tetapi pada Selasa pagi (2 Agustus) Justin Bieber memunculkan lebih dari 85.000 komentar hanya dalam waktu kurang dari enam jam untuk satu jepretan foto kacamata hitam gaya John Lennon FaceTiming dengan yang lain selain Kanye est Tapi itu keterangan yang berspekulasi di internet: ""Taylor cepat apa,"" tulis Bieber."	Legit
Celebrity	'Pemeran Kedua' Dibintangi Milo Ventimiglia Jennifer Lopez Tidak Ada yang Bisa Mengontrol Emosi Mereka	Bersiaplah untuk salah satu dari pasangan film terpanas yang pernah ada ... dan itu adalah yang tidak terduga, juga TV heartthrob Milo Ventimiglia baru saja menandatangani komedi romantis Jennifer Lopez yang akan datang, Second Act, dan sepertinya kita akan melihat beberapa percikan api. terbang di antara mereka. Milo Ventimiglia akan memerankan pacar J. Lo dalam film baru itu, menurut Variety, dan berita casting membuat penggemar kedua bintang itu bergetar.	Legit
Celebrity	Kevin Hart Meminta Ife Eniko Parrish Untuk Pengampunan dengan 2.500 Hadiah Push	"Kevin Hart mengatakan pada dirinya sendiri - tidak ada yang mengatakan ""Saya minta maaf telah menipu dan mempermalukan Anda"" seperti hadiah 250.000."	Fake
Celebrity	Chris Pratt Snubs Justin Bieber Friendship	Apakah bintang-bintang yang berdoa bersama bermain bersama? Tidak jika mereka Justin Bieber dan Chris Pratt	Fake
Celebrity	Leah Remini Membuka Tentang Persahabatannya dengan Jennifer Lopez Dan Koneksi Scientology	Jennifer Lopez dan mantan Ilmuwan Leah Remini adalah teman terbaik. Mereka sudah saling kenal selama beberapa tahun dan telah melalui banyak hal. Apa pun yang terjadi, persahabatan mereka akan terus berlanjut. Tampaknya selalu Leah satu-satunya yang memiliki koneksi Gereja Scientology, tetapi bukan itu masalahnya.	Fake
Celebrity	Pangeran illiam Kate Hadiri Pesta Taman Kerajaan Pertama Musim Ini	cuaca hangat datang satu hal: pesta kebun	Legit
Celebrity	Cameron Diaz	Ringkasan	Fake
Celebrity	Kevin Hart dan ife Eniko Parrish Bagikan Foto Manis Baby Kenzo	Kevin Hart dan istrinya Eniko Parrish berbagi foto menggemaskan bayi mereka yang baru lahir, Kenzo Kash Hart, dan orang tua tidak bisa menahan diri untuk tidak menyembur	Legit
Celebrity	Perseteruan dan Pertarungan Costar Terbesar Yang Pernah Ada	Konflik Costar sampai saat ini tetap profesional ketika kamera bergulir, di belakang layar ada perkelahian, menangis dan mata-bergulir. apakah mereka dipaksa untuk bekerja bersama untuk beberapa musim acara TV yang terkenal atau beberapa bulan untuk sebuah film, bintang-bintang ini sepertinya tidak cocok.	Fake
Celebrity	Caitlyn Jenner: Robert Kardashian Diyakini OJ Simpson Bersalah atas Pembunuhan	"Memoar Caitlyn Jenner yang akan datang, The Secrets of My Life, disebut sebagai buku di mana dia ""merenungkan masa lalunya saat dia melihat ke masa depannya."" ketika dia menyentuh sejumlah topik, seperti kemenangan Olimpiade dan tiga pernikahannya yang gagal, wahyu yang menurut dugaan Robert Kardashian mengatakan kepadanya bahwa dia percaya OJ Simpson bersalah membunuh Nicole Brown Simpson dan Ronald Goldman membuat gelombang."	Legit
Celebrity	Klaim Anne Hathaway membuat tuntutan 'diva' di acara amal	ANNE Hathaway telah dituduh bertindak seperti seorang diva dan mengajukan daftar panjang permintaan sebelum acara amal kanker di Santa Monica awal bulan ini.	Fake
Celebrity	QUEEN BEY Beyonce Mendapat Taylor Swift DILARANG DARI VMA	27 Agustus 2016: Jika Anda bertanya-tanya siapa orang terpenting dalam musik - BEYONCE. Awal minggu ini diumumkan bahwa Taylor Swift TIDAK akan tampil di VMA Awards tahun ini. Menurut laporan Beyonce-lah yang membuat Taylor dilarang.	Fake
Celebrity	Harapan Kylie Jenner Adalah 'Emotional reck' hile In Hiding, Source Ungkap - 'She Feels So Alone'	Yang lebih buruk lagi adalah bahwa satu-satunya pertolongannya yang sesungguhnya, matriark Kris Jenner tidak benar-benar punya waktu untuk berurusan dengan drama putri bungsunya. Menurut laporan baru, stres karena harus menjaga kehamilannya tersembunyi telah mengambil korban pada Kylie Jenner yang berusia 20 tahun.	Fake
Celebrity	Berita Fifty Shades Darker: Jamie Dornan mengungkapkan KEBENARAN di balik Dakota Johnson 'kecanggungan'	Bintang FIFTY SHADES DARKER Jamie Dornan telah mengungkapkan seperti apa hubungannya dengan lawan mainnya Dakota Johnson - mengakui film pertama sedikit di sisi yang bergelombang.	Legit
Celebrity	hoopi Goldberg Tuan Rumah Baru Rosie O'Donnell At ar - Ketegangan Pada 'The View,' Perebutan Pengaturan Tempat Duduk	hanya beberapa minggu sampai The View tayang perdana dengan hoopi Goldberg dan Rosie O'Donnell, RadarOnline.com secara eksklusif mengetahui bahwa di lokasi syuting, kedua diva tersebut sudah berselisih mengenai siapa yang akan mendapatkan kursi moderator.	Fake
Celebrity	Robert Pattinson dan FKA Twigs Ambil Cannes di His-and-Hers Dior	Robert Pattinson dan FKA Twigs jarang mematuhi aturan gaya tradisional, dan ketika tiba saatnya bagi pasangan itu untuk pergi ke Cannes, mereka memberikan momen merah yang berani pada karpet merah. mendapatkan Dior miliknya di premier film terakhir Pattinson, Good Time, mereka menunjukkan dua sisi dari merek Prancis bertingkat, dengan Pattinson, seorang label, tampil klasik dalam setelan hitam Dior Homme tiga potong necis dan Ranting memilih untuk keberanian dalam gaun tertutup cetak kartu pos.	Legit
Celebrity	Chris Pratt dan Anna Faris Pasti Membesarkan Anak Teater	Anak laki-laki Chris Pratt dan Anna Faris yang berumur empat tahun, Jack, tumbuh di kelas yang pada dasarnya adalah teater yang mendalam. Ketika Pratt berbicara dengan Ellen DeGeneres di acara bincang-bincangnya hari Jumat, dia berkata bahwa dia dan Faris, keduanya aktor profesional, menerima pengasuhan anak, khususnya waktu bercerita, dengan sangat serius.	Legit
Celebrity	Angelina Jolie tentang 'kebangkitan' Kamboja	"Angelina Jolie telah berbicara tentang bagaimana Kamboja adalah ""kebangkitannya"", saat ia menayangkan film barunya di negara itu."	Legit
Celebrity		Hamil Kylie Jenner Adalah 'Sangat Sadar Diri' Tentang Tubuhnya Yang Berubah, kata Sumber	Fake
Celebrity	Penghargaan Emmy Siang Hari 2015: Betty hite, Ellen DeGeneres	Pecinta TV yang bersinar dan bersinar Saatnya merayakan yang terbaik di siang hari.	Legit
Celebrity	Laverne Cox dan Rob Lowe memuji Caitlyn Jenner untuk pidato ESPYS	Selebriti termasuk LAVERNE COX, ROB LO E dan RUSSELL SIMMONS telah dibawa ke media sosial untuk memberi selamat kepada CAITLYN JENNER atas pidato penerimaannya yang kuat di ESPYS pada ednesday night (15 Juli 2015).	Legit
Celebrity	Beyonce Mendapat Kunjungan Kejutan Dari Hillary Clinton	Hillary Clinton baru-baru ini berkunjung ke Ratu ... Bey, itu	Fake
Celebrity	"Leonardo DiCaprio Juga Menikmati Menatap ""Salvator Mundi,"" 100 Juta da Vinci"	"Orang biasanya tidak berharap menemukan Leonardo DiCaprio, Patti Smith, Alex Rodriguez, dan Jennifer Lopez di pesta yang sama (yah, dua yang terakhir, mungkin), tetapi akhir pekan ini, keempatnya termasuk di antara sekitar 4.500 peserta pratinjau lelang di Christie. Di sana, mereka berkesempatan untuk melihat ""Salvator Mundi,"" sebuah lukisan Leonardo da Vinci yang sebelumnya dianggap hilang yang disebut-sebut sebagai ""The Last da Vinci"" menjelang pelelangan malam ini."	Legit
Celebrity	Apakah asmara 'Memalukan' Tom Hiddleston dengan Taylor Swift Menghabiskan Pekerjaan?	"Romansa Yikes, Tom Hiddleston dan Taylor Swift (pertunjukan?) Benar-benar tidak memiliki efek yang diharapkan oleh tim PR mereka, dengan Tom dilaporkan kehilangan kontrak besar karena tampilan ""memalukan""."	Fake
Celebrity	Pria Baru Scarlett Johansson Telah Mengonfirmasi Mereka Sedang Berkencan	Dari editor HelloGiggles	Legit
Celebrity	Kathy Griffin memprediksi kariernya sudah berakhir, kata Trump 'bikin aku'	Komedian yang diperangi Kathy Griffin mengatakan dia tidak takut pada Donald Trump dan berencana untuk terus mengolok-oloknya tetapi menyatakan bahwa dia menyesal atas video yang menggambarkan dia memegang rupa kepala presiden yang terputus dan berdarah.	Legit
Celebrity	Pembalasan Rebounding Selena Gomez dan Orlando Bloom sedang mengaitkan diri untuk membuat Miranda Kerr dan Justin Bieber cemburu?	Akhir pekan ini bukan pertama kalinya kami melihat Selena Gomez dan Orlando Bloom bersama, jadi bisakah Anda menyalahkan kami karena berspekulasi ???	Fake
Celebrity	Kevin Hart dan Eniko Parrish menyambut bayi	Komedian itu tweeted Selasa bahwa istrinya, Eniko Parrish, telah melahirkan putra mereka.	Legit
Celebrity	Robert Pattinson Akhirnya Memiliki Film yang Sukses - Twilight Curse Over? | Celeb Dirty Laundry	"Robert Pattinson sangat gembira dengan kesuksesan film mendatangnya, ""Good Time"". Film perdana di Festival Film Cannes dan film dan aktor menerima tepuk tangan berdiri enam menit. Ada juga buzz Oscar seputar Robert, dengan beberapa berspekulasi dia bisa menerima nominasi Aktor Terbaik."	Fake
Celebrity	Jim Carrey Di Planet Lain Berpikir Penguasa Reptil Alien Bumi	Komik Jim Carrey diam-diam adalah pengikut kacang konspirasi kooky yang percaya reptil asing menjalankan dunia. Bahkan nuttier, bintang Dumb and Dumber berencana untuk go public dengan komitmennya untuk mendera pekerjaan teori aneh David Icke.	Fake
Celebrity	Panduan fesyen besar Victoria Beckham: Posh Spice untuk menulis buku memberitahu orang Brits bagaimana cara berpakaian	Posh akan merilis buku tahun depan untuk menandai 10 tahun di bisnis fashion. Spice Girl-berubah-desainer dikatakan telah bekerja sama dengan editor US Vogue Anna intour. Pasangan ini telah menjadi teman dekat dalam beberapa tahun terakhir, dengan intour dikatakan sebagai kekuatan pendorong di belakang panduan ini.	Fake
Celebrity	Mehgan James Berbicara Tentang Rumor Kencan Rob Kardashian	"Apakah Rob Kardashian menemukan minuman keras baru di alumni Bad Girls Club, Mehgan James? Outlet media mulai melaporkan minggu lalu bahwa Rob dan Mehgan berada dalam ""tahap awal"" dalam hubungan mereka, dengan orang dalam anonim mengatakan pada In Touch, ""Rob telah melihat Mehgan James selama hampir tiga bulan, dan sebagian besar orang Kardashian sangat kesal tentang hal itu. karena Mehgan dikenal tidak terkendali dan mudah berubah. Keluarga Kardashian ingin Rob menemukan wanita yang baik dan tenang. """	Legit
Celebrity	Apakah Leonardo DiCaprio kehilangan minat dalam kehidupan cinta di tengah krisis setengah baya?	Nama bintang Titanic baru-baru ini diseret oleh sebuah majalah dan mengklaim bintang berusia 43 tahun itu menjadi anti-sosial hari demi hari.	Fake
Celebrity	Kris Jenner Hanya Memecah Keheningannya Pada Kehamilan Kylie	Jika Anda belum tahu bahwa Kylie Jenner sedang hamil, baiklah, izinkan saya menjadi yang pertama memberi tahu Anda: Kylie Jenner sedang hamil	Legit
Celebrity	Sour Note Zayn Terpaksa Menjadi Duet Bencana dengan Taylor	RadarOnline.com telah mempelajari duet Zayn Malik dan Fifty Shades Darker milik Taylor Swift hanya muncul setelah ia dipaksa bekerja sama dengan superstar.	Fake
Celebrity	Brad Pitt Berjuang Untuk Senyum Di Acara Hollywood setelah Pertarungan Penahanan membuat dia sedih	Setelah pertempuran panjang di pengadilan dengan mantan istrinya Angelina Jolie, Brad Pitt muncul dengan santai dan senyum aura di Malibu pada Sabtu malam.	Fake
Celebrity	"Julia Roberts dan Danny Moder Mungkin Dipimpin Untuk Cerai: ""Masalah Terus Menumpuk"""	Katakan tidak begitu	Fake
Celebrity	Kendall Jenner semut untuk membebaskan diri dari Klan Kardashian	Kendall Jenner siap untuk pindah dari keluarganya yang terkenal In Touch secara eksklusif mengetahui bahwa model berusia 18 tahun itu ingin keluar dari keluarga Kardashian untuk melanjutkan kariernya sendiri.	Fake
Celebrity	Jessica Simpson Memutar Pantatnya untuk Ulang Tahun Eric Johnson: Pic	Less is more Jessica Simpson merayakan ulang tahun suaminya yang ke-38 Eric Johnson dengan membagikan upeti bersemangat kepada Instagram pada hari Minggu, 17 September.	Legit
Celebrity	Kamp Melania menyangkal laporan 'ranjang terpisah' AS dengan cerdik	Melania Trump telah mengeluarkan perintah eksekutifnya sendiri: Dia menolak berbagi tempat tidur dengan Donald Trump.	Legit
Celebrity	Mariah Carey dalam pembicaraan untuk The X Factor - laporan	Mariah Carey sedang dalam pembicaraan untuk bergabung dengan panel juri The X Factor.	Legit
Celebrity	Anak-anak Chris Hemsworth, Charlize Theron's Played Together di 'Huntsman' Set	Tanggal bermain yang cukup luar biasa, Chris Hemsworth dan Charlize Theron mengungkapkan bahwa mereka berdua membawa anak-anak mereka untuk bekerja ketika mereka sedang syuting film The Huntsman: inter's ar, dan itu benar-benar mengubah dinamika set.	Legit
Celebrity	Jennifer Aniston: Saya Bukan 'Sedih, Tanpa Anak Manusia'	Jennifer Aniston tidak ragu bahwa suami Justin Theroux adalah orang yang cocok untuknya.	Legit
Celebrity	Jennifer Aniston ingin mendirikan pusat kesehatan	Jennifer Aniston ingin membuka pusat kesehatan di masa depan. Ruang akan perawatan rumah, serta kafe yang sehat.	Legit
Celebrity	Brad Pitt Teks Jennifer Aniston Nonstop: Mencari Dukungan Emosional Intens Setelah Angelina Jolie Cerai | Celeb Dirty Laundry	Brad Pitt dan Jennifer Aniston dilaporkan telah menghubungi kembali melalui SMS, meskipun sumber dari kedua belah pihak saling menjelaskan bahwa itu hanya 'mengirim pesan teks' dan bukan sesuatu yang lebih serius.	Fake
Celebrity	Apa yang sebenarnya dimakan dalam sehari agar tetap bugar	Di Billboard Music Awards, Cher naik ke panggung untuk menampilkan dua hit terbesarnya, dan kami kagum dengan betapa luar biasanya penerima Billboard Icon Award terlihat pada usia 71.	Legit
Celebrity	Kate Middleton Pangeran illiam Cobalah Untuk Menyelamatkan Pernikahan Yang Runtuh?	Jika benar, desas-desus mengatakan bahwa itu mungkin nenek Pangeran illiam Queen Elizabeth. Telah dilaporkan sebelumnya bahwa dia tidak menyukai cara umum Kate.	Fake
Celebrity	Taylor Swift Menangis Selama Pertunjukan AMA Selena Gomez yang Memilukan, Mendapat Beberapa Mata Serius yang Serius	"Taylor Swift sangat terharu oleh penampilan debut Selena Gomez dari ""The Heart ants hat It ants"" di American Music Awards 2014."	Legit
