Domain	Topic	News	Label
Sports	Maria Sharapova mengklaim dia 'berjuang untuk kebenaran' saat larangan doping tenis kembali mendekat	"Maria Sharapova mengatakan dia merasa dibenarkan dengan pengurangan suspensi dopingnya dan menambahkan bahwa dia ""berjuang keras untuk kebenaran"" ketika dia bersiap untuk kembali ke tenis setelah larangan 15 bulan. Mantan pemain nomor satu dunia Rusia itu pada awalnya dilarang selama dua tahun setelah dinyatakan positif di Australia Terbuka 2016 untuk obat meldonium yang telah diminumnya selama 10 tahun sesuai aturan, tetapi itu direklasifikasi sebagai obat terlarang. Dia akan kembali di Porsche Grand Prix April berkat entri wildcard dan mengatakan dia merasa dia mendapatkan ""pekerjaan harian""."	Legit
Sports	Chelsea Membalikkan Keputusan untuk Mencari Arsenal Alexis Sanchez sebagai Transfer Musim Panas	"""Chelsea telah mempertimbangkan menjadikan pemain Arsenal Alexis Sanchez sebagai salah satu target transfer musim panas mereka, tetapi telah mengubah arah dan sekarang membalikkan keputusan itu. Sementara Antonio Conte telah berbicara tentang mempertimbangkan untuk membawa pemain itu ke Stamford Bridge, perundingan kini telah dibubarkan dan Chelsea tampaknya menjadi membalikkan keputusan mereka. Conte telah mengirim tim rekrutmen, dipimpin oleh direktur Marina Granovskaia dan direktur teknis Michael Emenalo, daftar nama dan tampaknya Sanchez tidak dimasukkan. """	Fake
Sports	Bruno Fernandes de Souza Akhirnya Dibebaskan	"Dalam kemenangan keadilan atas gagasan hak asasi manusia yang sesat dan picik, pahlawan sepak bola populer Bruno de Souza akhirnya dibebaskan dari penjara. Setelah menjalani tujuh tahun dengan tuduhan palsu atas pembunuhan karena penyiksaan, banyak pendukung Bruno senang melihatnya akhirnya terbukti benar. Atlet terkenal itu segera diberi kontrak dua tahun oleh Boa Esporte, yang presidennya, Rone da Costa, mengatakan kepada wartawan, ""Kami bangga memiliki atletik heroik ini yang membela tujuan kami. Ia seharusnya tidak pernah dikeluarkan dari lapangan. Bruno sekarang akan terus menjadi contoh bagi semua pria yang mengikuti olahraga kami. """	Fake
Sports	Bintang WWE Paige mengungkapkan pikiran homoseksual setelah skandal video bocor	"""Bintang WWE, Paige, mengungkapkan dia berpikir untuk melepaskan hubungan seksual hetero setelah gambar dan video eksplisitnya bocor secara online. Dua kali juara asli Divas Saraya-Jade Bevis mengakui dia berpikir untuk melepaskan pria selama periode kontroversi. ""Saya membuat kesalahan besar,"" kata pegulat Inggris berusia 24 tahun itu. Sangat besar Saya menaruh kepercayaan di tangan seseorang yang mengambil keuntungan dari seorang gadis muda bertahun-tahun yang lalu. ""Itu kesalahan saya dan saya akan selalu bertanggung jawab. Tetapi satu hal yang paling sulit adalah berpikir 'suami saya akan meninggalkan saya, keluarga saya akan memungkiri saya'."""	Fake
Sports	NOVAK DJOKOVIC CEDERA BURUK UNTUK BOW OUT MIAMI OPEN	"Petenis nomor dua dunia Novak Djokovic bergabung dengan petenis hebat Andy Murray dalam penarikan dari Miami Terbuka. Sang juara bertahan meminta maaf kepada penggemarnya yang telah membeli tiket, setelah kehilangan memalukannya pada Nick Kyrgios di Indian Wells minggu lalu. ""Dokter saya sangat menganjurkan untuk tidak bermain karena cedera siku saya .... memburuk dalam sepekan terakhir,"" kata Djokovic, merujuk pada minggu yang sama ia kalah dari Kyrgios, dan mengklaim ia akan mencoba kembali secepat mungkin. Ini memberi Andy Murray keunggulan lebih besar di peringkat dunia, dengan total 4000 poin."	Fake
Sports	Dai Young memberi tahu lini belakang Tawon untuk meningkatkan tingkat kerja melawan Leinster	"Garis belakang bertabur bintang Tawon telah didesak untuk menunjukkan lebih ""perut untuk perjuangan"" jika mereka berniat untuk mengubah klub dari penghibur besar menjadi pemenang gelar. Tidak ada tim di Inggris yang mencetak lebih banyak percobaan daripada para pemimpin Liga Utama Inggris tetapi pelatih kepala Dai Young telah memperingatkan pasukannya bahwa serangan gemilang saja tidak akan menghasilkan semifinal Eropa atas biaya Leinster pada hari Sabtu. Rangkaian bakat yang menyenangkan penonton yang ada di Wasps di belakang scrum hampir mengingatkan kita pada Harlem Globetrotters bersama Kurtley Beale Willie le Roux, Christian Wade dan Danny Cipriani yang mampu membuat permainan menjadi seru setiap saat. Muda meskipun tidak memiliki keinginan untuk dilihat sebagai Kevin Keegan dari pelatihan rugby union bertepuk tangan atas cara spektakuler serangan timnya tetapi tanpa piala untuk menunjukkan untuk itu."	Legit
Sports	Stan Wawrinka membuktikan kemenangan Roger Federer	"Stan Wawrinka memukau penonton dan mengalahkan juara Inggris Terbuka lima kali Roger Federer. Setelah menyusui ACL yang robek dan tempat terakhir bersamaan selesai di semua pertandingan tahun ini, Wawrinka membuat comeback di British Open. Sejarah Wawrinka membuat comeback membuatnya menjadi pemain pria kedua sejak 1942 untuk memenangkan Open setelah musim yang kalah. ""Saya hanya ingin mengucapkan terima kasih kepada keluarga dan teman-teman saya,"" kata Wawrinka. ""Sebulan yang lalu, aku bahkan tidak bisa berjalan. Mereka harus melakukan segalanya untukku - bahkan membantuku ke john,"" tambahnya. Sementara itu, Svetlana Kuznetsova mengalahkan Elena Vesnina, terlepas dari cedera yang dideritanya pada musim gugur lalu."	Fake
Sports	Roger Federer Mengalahkan Roberto Agut, sebagai Penonton Menangis	Dalam berita tenis, banyak yang mengatakan bahwa atlet yang sudah tua Roger Federer merasa perlu untuk menipu di Miami Open. Selama pertandingannya dengan Roberto Batista Agut, teriakan seorang wanita menusuk mengganggu Agut, mematahkan servisnya. Kemudian, pada poin berikutnya, terdengar terompet keras terdengar dari tribun, tepat saat Agut pergi ke internet. Rekaman video itu dengan jelas menunjukkan gangguan, tetapi petugas pertandingan jelas tuli dan juga buta. Sulit untuk percaya bahwa seorang juara tercinta telah mencapai ini	Fake
Sports	Saat Bernie Ecclestone Berangkat	"Formula Satu Memasuki Era Baru ""Ketika perlombaan perdana musim Formula Satu 2017 dimulai di Melbourne Australia pada hari Minggu, ini akan menandai pertama kalinya dalam 43 tahun bahwa Bernie Ecclestone tidak akan menjalankan seri balap. Dia tersingkir pada akhir Januari ketika Liberty Media Corporation, perusahaan yang berbasis di Colorado yang ketuanya John C. Malone menyelesaikan pembelian 35,5 persen sahamnya di Formula Satu. Jadi, sementara Ecclestone 86 adalah kepribadian yang sangat besar yang sering mendominasi berita utama kadang-kadang menaungi apa yang terjadi di trek ini. pertanyaan musim adalah semua tentang perubahan pada mobil apakah tim Mercedes benar-benar dapat memenangkan kejuaraan pembalap dan konstruktor selama empat tahun berturut-turut dan apa yang dimiliki pemilik baru untuk Formula Satu Manajemen Formula Satu sekarang dijalankan oleh Chase Carey, mantan wakil direktur eksekutif 21st Century Fox, yang mengatakan ketika ia ditunjuk sebagai kepala eksekutif bahwa bisnis dan olahraga belum mencapai potensi penuh. tial. Dia mengatakan perlombaan harus lebih dari tontonan menjadi ""21 Super Bowl dengan ekstravaganza selama seminggu dengan entmt dan musik yang menangkap seluruh kota."""	Legit
Sports	John Calipari Memiliki Kemenangan Kembali ke Memphis sebagai Kentucky Tops UCLA	"Pada babak pertama, Pelatih Kentucky John Calipari menyampaikan serangkaian instruksi kepada para pemainnya. ""Kalian lihat pertandingan ini?"" dia ingat bertanya kepada mereka. ""Mereka berkata 'Ya.' Saya berkata, ""Bagus. Kalau begitu, Anda tahu kita bermain melalui De'Aaron Fox. Sisanya, Anda duduk di kursi belakang."" Demikianlah yang terjadi pada Kentucky pada Jumat malam di Forum FedEx. Fox, seorang penjaga mahasiswa baru, sedang dalam proses pengusiran UCLA di semifinal regional selatan turnamen NCAA dan Calipari mengingatkan para pemainnya untuk terus memberi makan bola padanya. Wildcats unggulan kedua mengindahkan pesan itu dengan kemenangan 86-75 yang menempatkan mereka satu pertandingan dari Final Four. Pada hari Minggu sore Kentucky akan memainkan North Carolina unggulan teratas di final regional. ""Saya menantikan pertandingan hanya karena saya menyukai tim saya, kata Calipari, menambahkan: Saya didongkrak. Saya akan tidur malam ini karena saya sudah tua dan saya lelah."""	Legit
Sports	Shanghai Shenhua: Kebakaran meletus di stadion klub Cina pengeluaran besar	Sebuah kobaran api telah merobek sebagian stadion rumah klub Liga Super China Shanghai Shenhua yang menghabiskan banyak uang. Asap hitam mengepul dari Stadion Hongkou pada Selasa ketika api merobek satu ujung arena 33.000 tempat duduk. Tidak ada cedera yang dilaporkan oleh media lokal dan tidak ada penjelasan tentang penyebab kebakaran yang dimulai pukul 08.30 waktu setempat.	Legit
Sports	Brasil 3-0 Paraguay: Philippe Coutinho dan Neymar memesan tempat di Piala Dunia	Philippe Coutinho dan Neymar mencetak gol ketika Brasil lolos ke Piala Dunia 2018 di Rusia dengan kemenangan 3-0 atas Paraguay yang dominan pada Selasa. Liverpool Coutinho yang dijadwalkan terbang kembali dengan jet pribadi setelah pertandingan dengan Roberto Firmino menjelang derby Merseyside membuka skor di menit ke-34. Neymar mengakhiri malam yang penting dengan gol di babak kedua sebelum Marcelo menambahkan gol ketiga. Penyerang Barcelona Neymar yang menjadi kapten timnya gagal mengeksekusi penalti dan melihat upaya dilakukan karena offside pada suatu malam ketika ia secara rutin mengakhiri perawatan kasar dari pemain belakang Paraguay. Kemenangan ke 10 mereka dari kampanye kualifikasi melihat Brasil menjadi negara pertama yang lolos ke Piala Dunia 2018.	Legit
Sports	Dai Young memberi tahu lini belakang Tawon untuk 'santai' melawan Leinster untuk mencegah cedera	"""Garis belakang bertabur bintang Tawon telah didesak untuk menjadi sedikit lebih longgar jika mereka berniat untuk tetap fit dan menghindari cedera terhadap pesaing yang buruk ini. Tidak ada tim di Inggris yang mencetak lebih banyak percobaan daripada para pemimpin Liga Utama tetapi kepala pelatih Dai Young telah memperingatkan skuadnya bahwa serangan gemilang dapat membuat mereka dalam bahaya.Kisaran bakat menyenangkan kerumunan di pembuangan Tawon di belakang scrum hampir mengingatkan kita pada Harlem Globetrotters dengan Kurtley Beale Willie le Roux Christian Wade dan Danny Cipriani yang mampu membuat permainan di setiap saat. Ini adalah sesuatu yang pelatih harapkan untuk tetap hidup. Mereka tidak memiliki ruang untuk cedera menjelang playoff. """	Fake
Sports	MCILROY RORY SEXIST MEMANGGIL PILIHAN UNTUK ANGGOTA WANITA DI MUIRFIELD 'OBSCENE'	"Rory McIlroy mengatakan perlunya pegolf Muirfield untuk memiliki suara kedua pada masalah ini adalah ""cabul"" dan ""menghebohkan."" The Honorable Company of Edinburgh Golfers klub yang bermarkas di East Lothian links memberikan suara 80,2% untuk mendukung penerimaan wanita minggu ini yang membatalkan pemungutan suara yang memutuskan untuk tidak mengubah kebijakan khusus prianya Mei lalu. ""Maksud saya itu tidak senonoh. Ini konyol,"" kata McIlroy pada konferensi pers jelang acara Invitational Arnold Palmer di Florida. ""Aku masih berpikir bahwa sampai ke tahap ini sangat mengerikan."" """	Fake
Sports	Nilai Diberikan pada Baju Hilang Tom Brady: 500	"000 ""Berapa harga kaus yang hilang dari Tom Brady Super Bowl? Menurut laporan resmi polisi setengah juta dolar. Jersey yang dikenakan Brady dalam permainan menghilang setelah Super Bowl yang menyebabkan banjirnya perhatian pers dan janji dari Gubernur letnan Texas bahwa negara bagian akan melakukan semua yang bisa dilakukan untuk memulihkannya.Laporan oleh polisi Houston mencantumkan jersey sebagai properti yang dicuri dalam kategori ""kemeja / blus / kaus."" ""nilai"": 500 000. Jumlahnya relevan karena ketika laporan mencatat 300.000 atau lebih menjadikan kejahatan potensial sebagai kejahatan tingkat pertama. Polisi Houston mengatakan kepada TMZ bahwa angka itu ditentukan oleh pengadu - Brady ""atau salah satu dari nya orang. ""Tom Brady terdaftar dalam laporan itu sebagai pelapor dan tanda-tanda vitalnya 6 kaki 4 inci dan 225 pound telah dicatat."	Legit
Sports	"Christiano Ronaldo baru saja gagal masuk ke dalam apa yang disebut sebagai pencetak gol Top Tier Club. Bintang Spanyol, hampir membuat gol yang akan mengikat timnya dalam persaingan sengit dengan Norwegia. Karena Norweigans menang 3-2, pada hari Kamis, dan kekalahan memang sulit untuk Ronaldo dan rekan satu timnya. Polisi, dan para pejabat takut akan kekerasan, dan dari catatan itu terdengar komentar bahwa itu hampir dihindari. Jumlah penampilan Ronaldo, telah diperdebatkan, dan ini adalah tulang pertikaian lain antara Spanyol dan Norweigans. Seandainya dia mencetak gol dalam permainan ini, dia akan bergabung dengan yang lain, hampir terlalu banyak untuk disebutkan, yang selama bertahun-tahun berhasil menjadi Top Tier, termasuk pemain dari Hurngary, Prancis, dan Brasil. Ronaldo tidak berkomentar tentang kekalahan timnya, tetapi dia mengatakan bahwa masuk ke sepuluh besar telah menjadi ""pada dasarnya tidak ada artinya,"" dan dia tidak memiliki keinginan untuk mengejar tujuan seperti itu, bahwa dia bermain semata-mata untuk permainan. Para pejabat menyatakan lega ketika kedua tim telah meninggalkan arena."	"""Arab Saudi telah menyebabkan kegemparan besar dengan meningkatkan tarif pajak pada perusahaan minyak nasional, Saudi Aramco, minyak dari 50% menjadi 75%. Arab Saudi telah meyakinkan bahwa ini adalah satu-satunya cara mereka dapat mencapai titik impas pada meningkatnya ketidakstabilan keuangan yang mendekati negara itu.Peningkatan pajak yang sangat besar telah menciptakan kekhawatiran besar tentang bagaimana kerajaan dapat menangani keuangan mereka. Arab Saudi mengatakan bahwa mereka meningkatkan pajak Saudi Aramco untuk menghasilkan lebih banyak uang pada saat pendapatan minyak yang jatuh telah meledak lubang di anggaran mereka. """	Fake
Sports	Liverpool menyewa jet untuk kembalinya Philippe Coutinho dan Roberto Firmino	Liverpool tidak mengambil risiko dalam persiapan mereka untuk derby Merseyside Sabtu dengan menyewa jet pribadi untuk mengembalikan Philippe Coutinho dan Roberto Firmino dari tugas internasional di Brasil. Duo penyerang berpengaruh sedang bersiap bermain di kualifikasi Piala Dunia Brasil melawan Paraguay di São Paulo, Selasa. Permainan dijadwalkan dimulai pukul 21:45 waktu setempat - 13:45 pada hari Rabu BST - menyisakan mereka hanya dua hari penuh untuk mempersiapkan kunjungan Everton di kick-off pukul 12:30. Pemilik Liverpool, Fenway Sports Group, telah menyetujui penyewaan jet untuk memungkinkan Coutinho dan Firmino kembali berlatih bersama pasukan Jürgen Klopp pada hari Kamis.	Legit
Sports	Lebron James menderita sengatan angin parah di wajahnya dalam pertandingan melawan Charlotte Hornets pada hari Jumat. Menjelang pertandingan Sabtu ia membuat keputusan untuk mengenakan balaclava oranye cerah wajah penuh untuk mencoba dan melindungi kulitnya dari cuaca. Mengenakan topeng, yang hanya memiliki lubang mata, adalah ilegal dan juru bicara NBA telah dikutip mengatakan bahwa warna cerah akan mengalihkan perhatian para Penyihir dari permainan mereka.	Presiden Washington (CNN) Donald Trump memposting di Twitter bahwa semua petugas Keamanan Tanah Air harus segera mogok. Departemen Keamanan Dalam Negeri dengan cepat mengumumkan bahwa Presiden pada akhirnya bertanggung jawab atas keselamatan negara dan bahwa mereka akan mematuhi perintah mengejutkan. Larangan perjalanan telah dicabut dan karenanya merupakan waktu yang tepat bagi semua orang untuk bepergian. Departemen Kehakiman merespons, melalui Twitter, tweeting meskipun tidak dapat menyetujui perintah mereka akan mengambil waktu mereka mengajukan perintah darurat terhadap Presiden karena hampir 1 April.	Fake
Sports	Roger Federer mengalahkan Frances Tiafoe saat kembali ke Miami Open	"Roger Federer mengalahkan remaja Amerika Frances Tiafoe dalam pertandingan pertamanya di Miami Terbuka selama tiga tahun. Petenis Swiss 35 itu mengalahkan petenis kualifikasi berusia 19 tahun itu 7-6 (7-2) 6-3 untuk membuat rekor 2017 menjadi 14 kemenangan dan satu kekalahan. Federer yang menang telah memenangkan gelar Australia Terbuka dan Indian Wells tahun ini merindukan Miami karena sakit pada 2016. Unggulan teratas Stan Wawrinka mengalahkan Horacio Zeballos 6-3 6-4 sementara unggulan kelima wanita Agnieszka Radwanska dihancurkan 6-0 6-3 oleh Mirjana Lucic-Baroni. ""Ini kondisi yang sangat sulit hujan dan sangat berangin hari ini kata Swiss Wawrinka. Ini benar-benar berangin di lapangan sehingga tidak pernah mudah. Saya senang dengan cara saya bergerak dengan cara saya bermain dan sikap saya secara umum sangat positif jadi itu pertandingan yang bagus. "" Federer mengambil di mana ia tinggalkan di Indian Wells memenangkan 20 poin layanan pertamanya dalam perjalanan untuk mengatasi upaya mengesankan dari Tiafoe nomor 101 dunia."	Legit
Sports	Baseball Praktis Olahraga Air untuk Granderson Mets	"Bahkan selama 10 menit Curtis Granderson tidak dapat menahan diri. Pada suatu pagi baru-baru ini di sini di pelatihan musim semi sebelum dimulainya musim liga utama penuh ke-12 dia berbicara tentang bagaimana pada usia 36 dia akan menangani kerasnya mengejar bola di lapangan tengah. Ketika berbicara, dia meminta batas waktu singkat dan meraih botol air 12 ons yang ditinggalkannya di lantai di samping lokernya. Ini botol keenamnya hari ini dan itu belum siang. Kemungkinan akan ada enam yang lain sebelum hari itu selesai. ""Kamu selalu melihatnya hanya menabrak air,"" kata sesama pemain luar Michael Conforto, yang 12 tahun lebih muda dari Granderson. Granderson minum dengan tegukan. Dia menghargai itu karena menenggak karena dia percaya itu memberi tubuhnya aliran cairan esensial yang konstan. juga sangat percaya pada air suhu kamar, karena dia tidak bisa minum sebanyak ketika airnya dingin. Dengan demikian, 24 pak botol 12-ons selalu berdekatan dengan lokernya."	Legit
Sports	Bintang WWE, Paige, mengungkapkan pikiran mencelakakan diri setelah skandal video bocor	"Bintang WWE, Paige, mengungkapkan dia ingin melukai dirinya sendiri setelah gambar dan video eksplisitnya bocor secara online. Juara dua kali Divas, nama asli Saraya-Jade Bevis mengakui dia berpikir untuk melukai dirinya sendiri selama periode kontroversi. ""Saya membuat kesalahan besar, kata pegulat Inggris berusia 24 tahun itu. Huge. Saya menaruh kepercayaan pada seseorang yang mengambil keuntungan dari seorang gadis muda bertahun-tahun yang lalu."" Itu kesalahan saya dan saya akan selalu bertanggung jawab. Tetapi satu hal yang paling sulit adalah berpikir 'suamiku akan meninggalkanku, keluargaku akan menolak aku'."	Legit
